eid,auid,creator
2-s2.0-84942317434,26028822000,False
2-s2.0-84942317434,36480251400,False
2-s2.0-84942317434,7006372198,False
2-s2.0-84942317434,58327224400,False
2-s2.0-84942317434,7005640812,False
2-s2.0-84942316034,56871160700,False
2-s2.0-84942316034,55885817300,False
2-s2.0-84942316034,56565893700,False
2-s2.0-84942316034,7801333950,False
2-s2.0-84942313158,56870882000,True
2-s2.0-84942313158,57519753100,False
2-s2.0-84942313158,56094543300,False
2-s2.0-84942313158,57220903811,False
2-s2.0-84942313158,37037072800,False
2-s2.0-84942313158,7103370574,False
2-s2.0-84942313158,54581450000,False
2-s2.0-84942313158,7102490833,False
2-s2.0-84942313158,7102415382,False
2-s2.0-84942313158,6701589118,False
2-s2.0-84940598183,56190892300,True
2-s2.0-84940598183,55357593100,False
2-s2.0-84940598183,56394527000,False
2-s2.0-84940598183,54396934200,False
2-s2.0-84940598183,56543719400,False
2-s2.0-84940598183,56542707700,False
2-s2.0-84940598183,55932479700,False
2-s2.0-84940598183,55933570300,False
2-s2.0-84940598183,58378466600,False
2-s2.0-84940598183,6603436714,False
2-s2.0-84940598183,59662782300,False
2-s2.0-84940598183,57204344746,False
2-s2.0-85042891760,57195100925,True
2-s2.0-85042891760,57216179502,False
2-s2.0-85042891760,20336497700,False
2-s2.0-85036636229,56015743600,True
2-s2.0-85036636229,57219085254,False
2-s2.0-85036636229,57193148546,False
2-s2.0-85036636229,55313664100,False
2-s2.0-85036636229,55392322500,False
2-s2.0-85036636229,36139743600,False
2-s2.0-85036636229,55634602500,False
2-s2.0-85036636229,57214878876,False
2-s2.0-85036636229,57214879121,False
2-s2.0-85036636229,57006785700,False
2-s2.0-85036636229,26646258900,False
2-s2.0-85036636229,7003709994,False
2-s2.0-85036636229,16506514000,False
2-s2.0-85036636229,6506094474,False
2-s2.0-84946045162,56939847800,False
2-s2.0-84946045162,56544724300,False
2-s2.0-84946045162,14833952300,False
2-s2.0-84946045162,23472394200,False
2-s2.0-84946045162,56940741000,False
2-s2.0-84946045162,6701547047,False
2-s2.0-84945275798,38862033100,True
2-s2.0-84945275798,54888722400,False
2-s2.0-84945275798,7103263092,False
2-s2.0-84945275798,57203151746,False
2-s2.0-84945275798,8610765600,False
2-s2.0-84941936499,55867467800,True
2-s2.0-84941936499,7006798900,False
2-s2.0-84941934838,55867467800,True
2-s2.0-84941934838,7006798900,False
2-s2.0-84944754886,54410503000,False
2-s2.0-84944754886,6508149313,False
2-s2.0-84944449117,57197897095,False
2-s2.0-84944449117,56423643200,False
2-s2.0-84944449117,55107616900,False
2-s2.0-84944449117,45160983400,False
2-s2.0-84944449117,36117742000,False
2-s2.0-84940102878,55974472600,True
2-s2.0-84940102878,16068261500,False
2-s2.0-84940102878,22953687900,False
2-s2.0-84959547022,7005564521,True
2-s2.0-84959547022,56916175500,False
2-s2.0-84959547022,56480214400,False
2-s2.0-84959547022,35619161000,False
2-s2.0-84959547022,56915411500,False
2-s2.0-84959547022,55851192200,False
2-s2.0-84959547022,57203998939,False
2-s2.0-84959547022,58108519700,False
2-s2.0-84959483903,56915411500,False
2-s2.0-84959483903,7005564521,False
2-s2.0-84929133441,56054979200,True
2-s2.0-84929133441,6602761477,False
2-s2.0-84929133441,37125246500,False
2-s2.0-84929133441,7004127991,False
2-s2.0-84949566556,37113641000,False
2-s2.0-84949566556,57206409484,False
2-s2.0-84949566556,55432835700,False
2-s2.0-84949566556,6508350228,False
2-s2.0-84944276786,36016581400,False
2-s2.0-84944276786,36058593200,False
2-s2.0-84944276786,13406277800,False
2-s2.0-84944276786,7006116347,False
2-s2.0-84944276786,35264458300,False
2-s2.0-84941180722,7103263092,True
2-s2.0-84941180722,7101811030,False
2-s2.0-84941180722,52964277300,False
2-s2.0-84941180722,55762839200,False
2-s2.0-84941180722,56336949500,False
2-s2.0-84941180722,56736780700,False
2-s2.0-84941180722,55173220600,False
2-s2.0-84941180722,35324039000,False
2-s2.0-84941180722,56736948500,False
2-s2.0-84941180722,57190577179,False
2-s2.0-84941180722,15848836000,False
2-s2.0-84941180722,16834671700,False
2-s2.0-84941180722,6602439549,False
2-s2.0-84944058358,7006766204,True
2-s2.0-84944058358,16506514000,False
2-s2.0-84944058358,23110273600,False
2-s2.0-84944048337,59659493500,True
2-s2.0-84944048337,55345218200,False
2-s2.0-84944048337,36038154600,False
2-s2.0-84941759040,6602853127,True
2-s2.0-84941759040,57190518976,False
2-s2.0-84941759040,14051732200,False
2-s2.0-84941759040,9535616100,False
2-s2.0-84941759040,6602539374,False
2-s2.0-84941759040,35419652300,False
2-s2.0-84941759040,7202872258,False
2-s2.0-84941759040,7005042833,False
2-s2.0-84941759040,7004219656,False
2-s2.0-84941759040,7005810612,False
2-s2.0-84941759040,6505778591,False
2-s2.0-84941759040,6602973787,False
2-s2.0-84941759040,7004065444,False
2-s2.0-84941759040,55481928300,False
2-s2.0-84941759040,7006013562,False
2-s2.0-84941759040,25926500300,False
2-s2.0-84953391126,55777464000,True
2-s2.0-84953391126,6602705829,False
2-s2.0-84953391126,57041202800,False
2-s2.0-84953391126,55604645800,False
2-s2.0-84953391126,15070384800,False
2-s2.0-84953391126,6602474344,False
2-s2.0-84953391126,24775379200,False
2-s2.0-84953391126,23501375900,False
2-s2.0-84953385939,55701826200,True
2-s2.0-84953385939,57040636400,False
2-s2.0-84953385939,55576665000,False
2-s2.0-84953385939,57040470600,False
2-s2.0-84953385939,57040798900,False
2-s2.0-84953385939,55576888700,False
2-s2.0-84953385939,35458516000,False
2-s2.0-84953385939,35790438200,False
2-s2.0-84953385915,35253298800,True
2-s2.0-84953385915,36630254800,False
2-s2.0-84953385915,56025966200,False
2-s2.0-84953385915,26432509400,False
2-s2.0-84953385915,26024338500,False
2-s2.0-84940962945,8967126500,False
2-s2.0-84940962945,55503401200,False
2-s2.0-84940962945,12775725100,False
2-s2.0-84940962945,8967126400,False
2-s2.0-84940962945,56764676500,False
2-s2.0-84940962945,55609260800,False
2-s2.0-84940957662,56052722000,True
2-s2.0-84940957662,55503401200,False
2-s2.0-84940957662,12775725100,False
2-s2.0-84940957662,55503084700,False
2-s2.0-84940957662,8967126400,False
2-s2.0-84940957662,13612668000,False
2-s2.0-84940957662,7401770179,False
2-s2.0-84940957662,8967126500,False
2-s2.0-84945940008,56938548300,True
2-s2.0-84945940008,56938154400,False
2-s2.0-84945940008,56938942000,False
2-s2.0-84945940008,6508347548,False
2-s2.0-84945940008,35612056200,False
2-s2.0-84938420534,24503189700,True
2-s2.0-84938420534,23489028600,False
2-s2.0-84938420534,56239401500,False
2-s2.0-84938420534,7003398981,False
2-s2.0-84938420534,7003949061,False
2-s2.0-84938420534,7004134151,False
2-s2.0-84938420534,7005131160,False
2-s2.0-84938420534,24394630000,False
2-s2.0-84937024419,55930551500,True
2-s2.0-84937024419,12445265000,False
2-s2.0-84937024419,7102907522,False
2-s2.0-84937024419,8234756400,False
2-s2.0-84937024419,6508367708,False
2-s2.0-84937024419,7801394833,False
2-s2.0-84923850399,59825389300,True
2-s2.0-84923850399,56515273300,False
2-s2.0-84923850399,54977092200,False
2-s2.0-84923850399,36926042800,False
2-s2.0-84923850399,56002329700,False
2-s2.0-84923850399,49964067200,False
2-s2.0-84923850399,56313696700,False
2-s2.0-84923849048,56082293300,False
2-s2.0-84923849048,56425790000,False
2-s2.0-84923849048,56209195200,False
2-s2.0-84923849048,56425012900,False
2-s2.0-84923849048,35790438200,False
2-s2.0-84923848508,56271450300,True
2-s2.0-84923848508,55320862900,False
2-s2.0-84923848508,42261196400,False
2-s2.0-84923848508,6603376493,False
2-s2.0-84923846635,57196437416,True
2-s2.0-84923846635,57211262385,False
2-s2.0-84923846635,56146562500,False
2-s2.0-84923846635,24344924900,False
2-s2.0-84923846635,7004045984,False
2-s2.0-84923846470,36939064400,True
2-s2.0-84923846470,56649767700,False
2-s2.0-84923846470,55667154700,False
2-s2.0-84923846470,15835283500,False
2-s2.0-84923846470,6701742027,False
2-s2.0-84923846006,55813418900,True
2-s2.0-84923846006,56394554400,False
2-s2.0-84923846006,56083361200,False
2-s2.0-84923846006,56532362500,False
2-s2.0-84923846006,56394183600,False
2-s2.0-84923846006,56532315300,False
2-s2.0-84923846006,56532537700,False
2-s2.0-84923846006,7004549704,False
2-s2.0-84923844600,56406044700,True
2-s2.0-84923844600,56532357800,False
2-s2.0-84923844600,56178744600,False
2-s2.0-84923844600,56532456300,False
2-s2.0-84923844600,55776127000,False
2-s2.0-84923844600,56532025700,False
2-s2.0-84923844372,49961498200,True
2-s2.0-84923844372,55386149700,False
2-s2.0-84923844372,56152179800,False
2-s2.0-84923844372,7006029024,False
2-s2.0-84923844372,6602232245,False
2-s2.0-84923834799,56532454200,True
2-s2.0-84923834799,36622374600,False
2-s2.0-84923834799,56532360000,False
2-s2.0-84923834799,59158639300,False
2-s2.0-84923834758,56532346200,True
2-s2.0-84923834758,56532491700,False
2-s2.0-84923834758,7006745341,False
2-s2.0-84923834758,26632744400,False
2-s2.0-84923834646,6507986102,True
2-s2.0-84923834646,16244159000,False
2-s2.0-84923834646,57195616710,False
2-s2.0-84923834646,55665066200,False
2-s2.0-84923834646,56452551200,False
2-s2.0-85042572693,57212780200,False
2-s2.0-85042572693,37008912300,False
2-s2.0-85042572693,56906628800,False
2-s2.0-85042572693,57194450359,False
2-s2.0-85042572693,6505783905,False
2-s2.0-84956960020,8081993300,True
2-s2.0-84956960020,6603199107,False
2-s2.0-84956960020,57092938700,False
2-s2.0-84956960020,57213708112,False
2-s2.0-84956960020,57220648451,False
2-s2.0-84956957368,57093987700,True
2-s2.0-84956957368,55193021900,False
2-s2.0-84956957368,25931514300,False
2-s2.0-84956955552,56485402100,True
2-s2.0-84956955552,56386988200,False
2-s2.0-84956955552,57093205500,False
2-s2.0-84956955552,57093200900,False
2-s2.0-84956955552,57093909600,False
2-s2.0-84956955552,24400737800,False
2-s2.0-84956946352,57093256600,False
2-s2.0-84956946352,36900844500,False
2-s2.0-84956946352,55986605700,False
2-s2.0-84956946352,7102302907,False
2-s2.0-84956939888,57094174300,True
2-s2.0-84956939888,7102339706,False
2-s2.0-84956939888,55388822200,False
2-s2.0-84956939888,57093401200,False
2-s2.0-84956939888,57200078178,False
2-s2.0-84956939888,27268021600,False
2-s2.0-84956936187,24166544300,True
2-s2.0-84956936187,8552504500,False
2-s2.0-84956936187,54685053400,False
2-s2.0-84956936187,56259302900,False
2-s2.0-84956936187,55328689000,False
2-s2.0-84956936187,6604065961,False
2-s2.0-84956933165,56780244700,True
2-s2.0-84956933165,6506938864,False
2-s2.0-84956930217,58986018500,True
2-s2.0-84956930217,7102969029,False
2-s2.0-84956930217,23499179100,False
2-s2.0-84956930217,22954969300,False
2-s2.0-84956930217,23485751700,False
2-s2.0-84956928832,56448327800,True
2-s2.0-84956928832,57204272998,False
2-s2.0-84956928178,56381148600,True
2-s2.0-84956928178,16402531900,False
2-s2.0-84956928178,59092337200,False
2-s2.0-84956928178,57093034200,False
2-s2.0-84956928178,57093449700,False
2-s2.0-84956928178,16069683500,False
2-s2.0-84956924793,36483559300,True
2-s2.0-84956924793,6602262004,False
2-s2.0-84956924793,9248257000,False
2-s2.0-84956924793,9232730900,False
2-s2.0-84956923738,36494087500,True
2-s2.0-84956923738,8695886600,False
2-s2.0-84956923738,24765254400,False
2-s2.0-84956923738,24401041700,False
2-s2.0-84956923738,6507537386,False
2-s2.0-84956917214,55554357700,True
2-s2.0-84956917214,6602492061,False
2-s2.0-84956916273,56485945000,True
2-s2.0-84956916273,6701801804,False
2-s2.0-84956916273,7006274302,False
2-s2.0-84956916273,36879361900,False
2-s2.0-84956910039,57093211700,True
2-s2.0-84956910039,23986983300,False
2-s2.0-84956910039,14526941400,False
2-s2.0-84956910039,16833677100,False
2-s2.0-84956910039,55844299700,False
2-s2.0-84956910039,57093285100,False
2-s2.0-84956909780,57093937300,False
2-s2.0-84956909780,57213443466,False
2-s2.0-84956903720,57213392491,True
2-s2.0-84956903720,57094220300,False
2-s2.0-84956903720,57204961596,False
2-s2.0-84956903720,57093235700,False
2-s2.0-84956903720,7003914728,False
2-s2.0-84956901862,36952054500,True
2-s2.0-84956901862,24472536000,False
2-s2.0-84956901862,17346808200,False
2-s2.0-84956901862,17343253000,False
2-s2.0-84956901862,15046757000,False
2-s2.0-84956901862,15762248700,False
2-s2.0-84956901691,6701801804,True
2-s2.0-84956901691,12446794500,False
2-s2.0-84956901691,57225701698,False
2-s2.0-84956901691,36951562200,False
2-s2.0-84956901691,59663077400,False
2-s2.0-84956901691,57203214116,False
2-s2.0-84956901691,14526860500,False
2-s2.0-84956901691,7003889234,False
2-s2.0-84956901691,57204272998,False
2-s2.0-84956900678,57094077500,True
2-s2.0-84956900678,25632213900,False
2-s2.0-84956900678,37076655300,False
2-s2.0-84956900678,26040454300,False
2-s2.0-84956898467,56646919600,False
2-s2.0-84956898467,36442598900,False
2-s2.0-84956898467,55370327700,False
2-s2.0-84956898467,6507378675,False
2-s2.0-84956898467,37561200800,False
2-s2.0-84956898467,7005722973,False
2-s2.0-84956898159,55609034100,False
2-s2.0-84956898159,57207721235,False
2-s2.0-84956898159,56754712900,False
2-s2.0-84956898159,55635743500,False
2-s2.0-84956898159,8854065900,False
2-s2.0-84956896756,57093184700,True
2-s2.0-84956896756,56366111400,False
2-s2.0-84956896756,55806449200,False
2-s2.0-84956896756,55331956200,False
2-s2.0-84956896756,57211230643,False
2-s2.0-84956896756,6602638399,False
2-s2.0-84956896756,7801664889,False
2-s2.0-84956894587,8252731800,False
2-s2.0-84956894587,57093449800,False
2-s2.0-84956894453,57219292374,True
2-s2.0-84956894453,56949665700,False
2-s2.0-84956894453,57093245700,False
2-s2.0-84956894453,23493777300,False
2-s2.0-84956894453,6603424314,False
2-s2.0-84956894453,7003727306,False
2-s2.0-84956891448,57093198900,False
2-s2.0-84956891448,16645595400,False
2-s2.0-84956891448,26639778800,False
2-s2.0-84956891448,57093080700,False
2-s2.0-84956891448,57093542200,False
2-s2.0-84956890249,36620870900,True
2-s2.0-84956890249,36873751100,False
2-s2.0-84956890249,6504687408,False
2-s2.0-84956884122,57093282800,False
2-s2.0-84956884122,7102679926,False
2-s2.0-84956882458,57093088100,True
2-s2.0-84956882458,6701818202,False
2-s2.0-84956882458,55388644300,False
2-s2.0-84956882458,36631255300,False
2-s2.0-84956882458,23667197100,False
2-s2.0-84956882458,9232748500,False
2-s2.0-84956874661,56112734600,True
2-s2.0-84956874661,14526860500,False
2-s2.0-84956874661,57211234631,False
2-s2.0-84956874661,7101721405,False
2-s2.0-84956874661,12776998500,False
2-s2.0-84956871005,41761911000,False
2-s2.0-84956871005,8381879800,False
2-s2.0-84956871005,19638328400,False
2-s2.0-84956871005,6507693853,False
2-s2.0-84956871005,6505810587,False
2-s2.0-84951568424,57172968900,True
2-s2.0-84951568424,56653246600,False
2-s2.0-84951568424,7003454758,False
2-s2.0-84951568424,56653527700,False
2-s2.0-84949319240,55885817300,True
2-s2.0-84949319240,56871160700,False
2-s2.0-84949319240,7103104931,False
2-s2.0-84949319240,7801333950,False
2-s2.0-84949319240,56565893700,False
2-s2.0-84949316520,56532557500,True
2-s2.0-84949316520,7004127991,False
2-s2.0-84949316520,6701713248,False
2-s2.0-84949316520,47861027100,False
2-s2.0-84949316520,6602618179,False
2-s2.0-84949313802,53866828200,False
2-s2.0-84949313802,15834030700,False
2-s2.0-84949313802,7103061250,False
2-s2.0-84948577044,23488699000,True
2-s2.0-84948577044,56544105000,False
2-s2.0-84948577044,6701468414,False
2-s2.0-84948577044,7102497419,False
2-s2.0-84948577044,15133079200,False
2-s2.0-84948577044,55391681100,False
2-s2.0-84948398202,56704434000,True
2-s2.0-84948398202,56704597400,False
2-s2.0-84948398202,56979100700,False
2-s2.0-84948398202,56705414000,False
2-s2.0-84948398202,55065468100,False
2-s2.0-84948398202,7006502429,False
2-s2.0-84948398202,40161154700,False
2-s2.0-84948398202,7003741045,False
2-s2.0-84948398202,14321395400,False
2-s2.0-84948398202,36536663300,False
2-s2.0-84948398202,57209672147,False
2-s2.0-84946488343,56719707900,True
2-s2.0-84946488343,54079493800,False
2-s2.0-84946488343,35510737700,False
2-s2.0-84946083423,35737081900,False
2-s2.0-84946083423,56205406700,False
2-s2.0-84946083423,56125058600,False
2-s2.0-84946083423,55444663000,False
2-s2.0-84946083423,36542178100,False
2-s2.0-84946083423,56123560500,False
2-s2.0-84946083423,35896693200,False
2-s2.0-84946054370,16417676300,True
2-s2.0-84946054370,42661311500,False
2-s2.0-84946054370,55549473800,False
2-s2.0-84946054370,55549027000,False
2-s2.0-84946054370,26533290900,False
2-s2.0-84946054370,8867166600,False
2-s2.0-84946048140,55780637200,True
2-s2.0-84946048140,50561676900,False
2-s2.0-84946048140,7103093827,False
2-s2.0-84946048140,6602403012,False
2-s2.0-84945436933,56318650900,True
2-s2.0-84945436933,24437873700,False
2-s2.0-84945436933,55926883000,False
2-s2.0-84945436933,19639230300,False
2-s2.0-84944062433,56901377200,True
2-s2.0-84944062433,7007140247,False
2-s2.0-84944062433,15051693600,False
2-s2.0-84943660415,47561279000,False
2-s2.0-84943660415,37097639100,False
2-s2.0-84943660415,54399941300,False
2-s2.0-84943660415,57214107395,False
2-s2.0-84943660415,37861440600,False
2-s2.0-84943660415,26321923200,False
2-s2.0-84943660415,24333143200,False
2-s2.0-84943660415,15030196700,False
2-s2.0-84943587785,57503578400,True
2-s2.0-84943587785,14526941400,False
2-s2.0-84943587785,7004078022,False
2-s2.0-84943587785,56305326500,False
2-s2.0-84943521048,56896165600,True
2-s2.0-84943521048,7006086709,False
2-s2.0-84943521048,8885014300,False
2-s2.0-84943457654,55552728800,True
2-s2.0-84943457654,6505925708,False
2-s2.0-84943457654,55553586500,False
2-s2.0-84943457654,37099636300,False
2-s2.0-84943457654,6602880109,False
2-s2.0-84943457654,56397880300,False
2-s2.0-84943457654,7005235864,False
2-s2.0-84943457654,7006248142,False
2-s2.0-84943449320,37018663100,True
2-s2.0-84943449320,41262448300,False
2-s2.0-84943449320,56305667900,False
2-s2.0-84943449320,7006827604,False
2-s2.0-84943449320,55662216200,False
2-s2.0-84943449320,6506649400,False
2-s2.0-84943449320,6504284862,False
2-s2.0-84943449320,26421806400,False
2-s2.0-84943449320,56694162200,False
2-s2.0-84943449320,55616396400,False
2-s2.0-84943449320,7005623741,False
2-s2.0-84943449320,6507310582,False
2-s2.0-84943449320,7005758098,False
2-s2.0-84943449320,6602257132,False
2-s2.0-84943449320,57195442657,False
2-s2.0-84943449320,35478909000,False
2-s2.0-84943449320,7202075544,False
2-s2.0-84943449320,7004835587,False
2-s2.0-84943199954,56554165200,True
2-s2.0-84943199954,56554092200,False
2-s2.0-84943199954,56224208300,False
2-s2.0-84943183376,55880414100,False
2-s2.0-84943183376,26321072900,False
2-s2.0-84943183376,16308921700,False
2-s2.0-84942981531,35317716600,True
2-s2.0-84942981531,35278266100,False
2-s2.0-84942981531,57189517304,False
2-s2.0-84942981531,35516117800,False
2-s2.0-84942911444,37062058000,True
2-s2.0-84942911444,56884146200,False
2-s2.0-84942911444,6603128830,False
2-s2.0-84942898764,56089537700,True
2-s2.0-84942898764,57192645283,False
2-s2.0-84942898764,56884830300,False
2-s2.0-84942898764,51763528800,False
2-s2.0-84942816749,56641884100,True
2-s2.0-84942816749,55520766200,False
2-s2.0-84942816749,56641757600,False
2-s2.0-84942816749,7102812862,False
2-s2.0-84942816749,56641660900,False
2-s2.0-84942816749,22933844200,False
2-s2.0-84942755586,16834419000,True
2-s2.0-84942755586,7006683016,False
2-s2.0-84942755586,35345024100,False
2-s2.0-84942755586,6602585837,False
2-s2.0-84942755586,56880378100,False
2-s2.0-84942755586,8225430100,False
2-s2.0-84942749426,56880395600,False
2-s2.0-84942749426,6507339761,False
2-s2.0-84942749426,21635984500,False
2-s2.0-84942749426,24381609400,False
2-s2.0-84942749426,56880290000,False
2-s2.0-84942749426,7201818325,False
2-s2.0-84942602999,55063601900,True
2-s2.0-84942602999,6507763857,False
2-s2.0-84942602999,9636272700,False
2-s2.0-84942602999,33067500300,False
2-s2.0-84942602999,56516802100,False
2-s2.0-84942602999,12795674300,False
2-s2.0-84942602999,56879114600,False
2-s2.0-84942602999,57213717432,False
2-s2.0-84942602999,6602674573,False
2-s2.0-84942602999,7202117114,False
2-s2.0-84942602999,7404158104,False
2-s2.0-84942602999,7402064967,False
2-s2.0-84942553902,11440645900,False
2-s2.0-84942553902,55179982600,False
2-s2.0-84942553902,8866318600,False
2-s2.0-84942553902,9746170200,False
2-s2.0-84942553902,55821045300,False
2-s2.0-84942552844,56592275200,True
2-s2.0-84942552844,7102671759,False
2-s2.0-84942552844,8450874700,False
2-s2.0-84942552586,6603161218,True
2-s2.0-84942552586,35092946200,False
2-s2.0-84942552586,7401444761,False
2-s2.0-84942552586,56393805600,False
2-s2.0-84942552586,16316165400,False
2-s2.0-84942552586,14827896800,False
2-s2.0-84942552586,7102241023,False
2-s2.0-84942552586,35494311300,False
2-s2.0-84942552586,7101696674,False
2-s2.0-84942550230,36088287000,True
2-s2.0-84942550230,7007043343,False
2-s2.0-84942550230,55317242100,False
2-s2.0-84942550230,55325534800,False
2-s2.0-84942550230,55552530500,False
2-s2.0-84942550230,55552161500,False
2-s2.0-84942550230,55552378400,False
2-s2.0-84942550230,53871707100,False
2-s2.0-84942550230,6602440252,False
2-s2.0-84942550230,55255214000,False
2-s2.0-84942550230,7201561109,False
2-s2.0-84942541239,36613437400,True
2-s2.0-84942541239,56548988400,False
2-s2.0-84942541239,36696636800,False
2-s2.0-84942541239,7005632091,False
2-s2.0-84942541239,56042206000,False
2-s2.0-84942541239,6506862885,False
2-s2.0-84942541239,6505998419,False
2-s2.0-84942523006,56911177600,True
2-s2.0-84942523006,7403023241,False
2-s2.0-84942523006,7801561315,False
2-s2.0-84942523006,6602947855,False
2-s2.0-84942523006,17339654900,False
2-s2.0-84942510518,56875253900,True
2-s2.0-84942510518,44661204600,False
2-s2.0-84942510518,56042206000,False
2-s2.0-84942295255,55342875700,True
2-s2.0-84942295255,56652301600,False
2-s2.0-84942295255,51864122400,False
2-s2.0-84942295255,55342601200,False
2-s2.0-84942295255,57674935600,False
2-s2.0-84942295255,24464595500,False
2-s2.0-84942295255,56651949500,False
2-s2.0-84942295255,50461056100,False
2-s2.0-84942295255,7202452241,False
2-s2.0-84942295255,6701530160,False
2-s2.0-84942295255,55409865100,False
2-s2.0-84942295255,8858827600,False
2-s2.0-84941995248,55981382000,True
2-s2.0-84941995248,55939382400,False
2-s2.0-84941995248,22136325800,False
2-s2.0-84941995248,56471603600,False
2-s2.0-84941995248,56063457500,False
2-s2.0-84941995248,56545670100,False
2-s2.0-84941995248,7102295198,False
2-s2.0-84941995248,55931130500,False
2-s2.0-84941599843,6603161218,True
2-s2.0-84941599843,7401444761,False
2-s2.0-84941599843,35092946200,False
2-s2.0-84941599843,7404360689,False
2-s2.0-84941599843,55438910200,False
2-s2.0-84941599843,55744144500,False
2-s2.0-84941599843,24447686700,False
2-s2.0-84941599843,7006246463,False
2-s2.0-84941599843,7102096885,False
2-s2.0-84941599843,57202567829,False
2-s2.0-84941599843,26643406700,False
2-s2.0-84941599843,16469370800,False
2-s2.0-84941599843,13008587300,False
2-s2.0-84941599843,35494311300,False
2-s2.0-84941599843,7101696674,False
2-s2.0-84940793778,8726448500,True
2-s2.0-84940793778,25643928700,False
2-s2.0-84940793778,7005259044,False
2-s2.0-84940430533,55803017400,False
2-s2.0-84940430533,55922539700,False
2-s2.0-84940430533,56868404200,False
2-s2.0-84940430533,55791638900,False
2-s2.0-84940430533,7003547186,False
2-s2.0-84940430533,7103388671,False
2-s2.0-84939253025,35263555300,True
2-s2.0-84939253025,56480686900,False
2-s2.0-84939253025,36997871400,False
2-s2.0-84939178847,55827784500,True
2-s2.0-84939178847,55826603500,False
2-s2.0-84939178847,56779768100,False
2-s2.0-84939178847,8129941900,False
2-s2.0-84939178847,55387067900,False
2-s2.0-84939178847,16647603600,False
2-s2.0-84939158798,55549707800,True
2-s2.0-84939158798,37033742700,False
2-s2.0-84939158798,57212783101,False
2-s2.0-84939158798,56780126000,False
2-s2.0-84939158798,55769678000,False
2-s2.0-84939158798,56655180400,False
2-s2.0-84939158798,57192804147,False
2-s2.0-84939158798,56779404400,False
2-s2.0-84939158798,57205959477,False
2-s2.0-84939158798,23472830700,False
2-s2.0-84939158798,6602902898,False
2-s2.0-84939158798,6602816519,False
2-s2.0-84939148849,36161154400,True
2-s2.0-84939148849,24167270800,False
2-s2.0-84939148849,55505317000,False
2-s2.0-84939148849,26424526800,False
2-s2.0-84939148849,56676295900,False
2-s2.0-84943615048,55427252400,False
2-s2.0-84943615048,22942052900,False
2-s2.0-84943615048,55047178900,False
2-s2.0-84943615048,55427236600,False
2-s2.0-84943615048,23472394200,False
2-s2.0-84943615048,8602535200,False
2-s2.0-84943615048,6701547047,False
2-s2.0-84942258487,36645576000,False
2-s2.0-84942258487,6506793680,False
2-s2.0-84942258487,6603634748,False
2-s2.0-84949318659,56898507500,True
2-s2.0-84949318659,56898434000,False
2-s2.0-84949318659,8681646600,False
2-s2.0-84943182502,55749666600,True
2-s2.0-84943182502,57200994982,False
2-s2.0-84943182502,35114625700,False
2-s2.0-84943182502,57193206386,False
2-s2.0-84943182502,23007835600,False
2-s2.0-84943182502,7007127363,False
2-s2.0-84943178253,26636180300,True
2-s2.0-84943178253,54681597800,False
2-s2.0-84943178253,7103343686,False
2-s2.0-84955356971,7801596237,False
2-s2.0-84955356971,57074820200,False
2-s2.0-84941789156,6506303276,False
2-s2.0-84941789156,56849818900,False
2-s2.0-84941789156,56849999900,False
2-s2.0-84941789156,24830870400,False
2-s2.0-84941789156,54886864100,False
2-s2.0-84941749962,7401832346,True
2-s2.0-84941749962,16232768800,False
2-s2.0-84941749962,57203865178,False
2-s2.0-84941749962,8971130800,False
2-s2.0-84941749962,8525998500,False
2-s2.0-84941749962,8570650800,False
2-s2.0-84941749962,55445923600,False
2-s2.0-84941749962,7003305873,False
2-s2.0-84941749962,7004013463,False
2-s2.0-84941749962,7202083526,False
2-s2.0-84941749962,57214215496,False
2-s2.0-84941749962,55835007400,False
2-s2.0-84941749962,7004223030,False
2-s2.0-84941749962,57203687777,False
2-s2.0-84941749962,59158519000,False
2-s2.0-84941749962,35460420800,False
2-s2.0-84941749962,6602003602,False
2-s2.0-84941749962,55777865300,False
2-s2.0-84941749962,7201427314,False
2-s2.0-84941749962,55984232300,False
2-s2.0-84941749962,6603831099,False
2-s2.0-84941749962,57203258140,False
2-s2.0-84941182509,36028873400,True
2-s2.0-84941182509,30267582900,False
2-s2.0-84941182509,36167058800,False
2-s2.0-84941182509,6508325755,False
2-s2.0-84940796371,35076486700,True
2-s2.0-84940796371,9335088000,False
2-s2.0-84940796371,25632566400,False
2-s2.0-84940796371,7102991419,False
2-s2.0-84940796371,6508002756,False
2-s2.0-84940796371,6604003545,False
2-s2.0-84940796371,21835130100,False
2-s2.0-84940796371,13404512500,False
2-s2.0-84940796371,57192301439,False
2-s2.0-84940796371,7202421513,False
2-s2.0-85057637402,7102145838,True
2-s2.0-85057637402,7003847612,False
2-s2.0-84938417131,56478496600,True
2-s2.0-84938417131,56479112000,False
2-s2.0-84938417131,56478524700,False
2-s2.0-84938417131,57214877936,False
2-s2.0-84938417131,8570162700,False
2-s2.0-84938417131,56478181200,False
2-s2.0-84938417131,57202408396,False
2-s2.0-84938417131,24829352900,False
2-s2.0-84938416547,52264396000,True
2-s2.0-84938416547,56513975400,False
2-s2.0-84938416547,6602628958,False
2-s2.0-84938415679,26632744400,True
2-s2.0-84938415679,8898913500,False
2-s2.0-84938415679,7006745341,False
2-s2.0-84938415679,57193549610,False
