eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85044842168,10.1080/23311975.2016.1227232,,,A patient-centric approach to improve health care services,ar,Article,Pergher I.,,Universidade Federal de Pernambuco,Recife,Brazil,,,,,2016-12-31,31 December 2016,Cogent Business and Management,,21100855822,23311975,Journal,3,1,1227232,,,,6,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85010815485,10.1109/CDC.2016.7798466,,,Quaternion-based H∞ attitude tracking control of rigid bodies with time-varying delay in attitude measurements,cp,Conference Paper,Cavalcanti J.,,Universidade de Brasília,Brasília,Brazil,,,,,2016-12-27,27 December 2016,2016 IEEE 55th Conference on Decision and Control Cdc 2016,,21100793187,,Conference Proceeding,,,7798466,1423-1428,,,3,0,,,,,
2-s2.0-85010789846,10.1109/CDC.2016.7799009,,,Quantized control of nonlinear quadratic discrete-time systems,cp,Conference Paper,Maestrelli R.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2016-12-27,27 December 2016,2016 IEEE 55th Conference on Decision and Control Cdc 2016,,21100793187,,Conference Proceeding,,,7799009,4843-4848,,,4,0,,,,,
2-s2.0-85010767521,10.1109/CDC.2016.7798437,,,Newton-based extremum seeking for higher derivatives of unknown Maps with Delays,cp,Conference Paper,Rušiti D.,,Technische Universität München,Munich,Germany,,,,,2016-12-27,27 December 2016,2016 IEEE 55th Conference on Decision and Control Cdc 2016,,21100793187,,Conference Proceeding,,,7798437,1249-1254,,,5,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85010765049,10.1109/CDC.2016.7798341,,,H∞ filtering for markovian jump linear systems with mode partial information,cp,Conference Paper,Graciani Rodrigues C.,,"Laboratorio Nacional de Computacao Cientifica, Petropolis",Petropolis,Brazil,,,,,2016-12-27,27 December 2016,2016 IEEE 55th Conference on Decision and Control Cdc 2016,,21100793187,,Conference Proceeding,,,7798341,640-645,,,8,0,,,,,
2-s2.0-85010765030,10.1109/CDC.2016.7798753,,,LMI-based adaptive control for uncertain polytopic systems,cp,Conference Paper,Campos V.C.D.S.,,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,,,,,2016-12-27,27 December 2016,2016 IEEE 55th Conference on Decision and Control Cdc 2016,,21100793187,,Conference Proceeding,,,7798753,3222-3227,,,6,0,,,,,
2-s2.0-85010754304,10.1109/CDC.2016.7798853,,,Affine systems on Lie groups and invariance entropy,cp,Conference Paper,Da Silva A.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2016-12-27,27 December 2016,2016 IEEE 55th Conference on Decision and Control Cdc 2016,,21100793187,,Conference Proceeding,,,7798853,3868-3873,,,2,0,,,,,
2-s2.0-85011309695,10.1109/DSAA.2016.8,,,On the evaluation of outlier detection and one-class classification methods,cp,Conference Paper,Swersky L.,,University of Alberta,Edmonton,Canada,,,,,2016-12-22,22 December 2016,Proceedings 3rd IEEE International Conference on Data Science and Advanced Analytics Dsaa 2016,,21100793804,,Conference Proceeding,,,7796885,1-10,,,43,0,,,,,
2-s2.0-85011304743,10.1109/DSAA.2016.9,,,Active semi-supervised classification based on multiple clustering hierarchies,cp,Conference Paper,Batista A.J.L.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2016-12-22,22 December 2016,Proceedings 3rd IEEE International Conference on Data Science and Advanced Analytics Dsaa 2016,,21100793804,,Conference Proceeding,,,7796886,11-20,,,6,0,,,,,
2-s2.0-85011292072,10.1109/DSAA.2016.77,,,Connecting opinions to opinion-leaders: A case study on Brazilian political protests,cp,Conference Paper,Rocha L.,,Universidade Federal de Sao Joao del-Rei,Sao Joao del Rei,Brazil,,,,,2016-12-22,22 December 2016,Proceedings 3rd IEEE International Conference on Data Science and Advanced Analytics Dsaa 2016,,21100793804,,Conference Proceeding,,,7796959,716-723,,,6,0,,,,,
