eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84979461909,10.1016/j.marpolbul.2016.03.048,S0025326X16301783,27038882,"Impacts of a high-discharge submarine sewage outfall on water quality in the coastal zone of Salvador (Bahia, Brazil)",ar,Article,Roth F.,,Universität Bremen;King Abdullah University of Science and Technology;Leibniz Center for Tropical Marine Research,Bremen;Thuwal;Bremen,Germany;Saudi Arabia;Germany,,,,,2016-12-29,29 December 2016,Marine Pollution Bulletin,0025326X,24024,18793363,Journal,106,1-2,,43-48,,,50,0,,,,,
2-s2.0-84964211378,10.1016/j.chemgeo.2016.03.033,S0009254116301644,,Goethite (U–Th)/He geochronology and precipitation mechanisms during weathering of basalts,ar,Article,Riffel S.B.,,The University of Queensland,Brisbane,Australia,,,,,2016-12-23,23 December 2016,Chemical Geology,00092541,22040,,Journal,446,,,18-32,,,46,0,,,,,
2-s2.0-85021720868,10.1093/mnras/stw2276,,,Properties of the first-order Fermi acceleration in fast magnetic reconnection driven by turbulence in collisional magnetohydrodynamical flows,ar,Article,del Valle M.V.,,Instituto Argentino de Radioastronomia,Berazategui,Argentina,,,,,2016-12-21,21 December 2016,Monthly Notices of the Royal Astronomical Society,00358711,28218,13652966,Journal,463,4,,4331-4343,,,44,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85020072526,10.1093/mnras/stw2258,,,SOAR observations of the high-viscosity accretion disc of the dwarf nova V4140 Sagitarii in quiescence and in outburst,ar,Article,Baptista R.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2016-12-21,21 December 2016,Monthly Notices of the Royal Astronomical Society,00358711,28218,13652966,Journal,463,4,,3799-3812,,,9,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85014836156,10.1093/mnras/stw2070,,,Cosmology constraints from shear peak statistics in Dark Energy Survey Science Verification data,ar,Article,Kacprzak T.,,ETH Zürich,Zurich,Switzerland,,,,,2016-12-21,21 December 2016,Monthly Notices of the Royal Astronomical Society,00358711,28218,13652966,Journal,463,4,,3653-3673,,,137,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85014682115,10.3354/ab00666,,,Effects of spatial scale and habitat on the diversity of diapausing wetland invertebrates,ar,Article,Freiry R.F.,,Universidade do Vale do Rio dos Sinos,Sao Leopoldo,Brazil,,,,,2016-12-21,21 December 2016,Aquatic Biology,18647782,17300154739,18647790,Journal,25,,,173-181,,,11,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85008223136,10.3847/1538-4357/833/2/132,,,DISCOVERY of A METAL-POOR FIELD GIANT with A GLOBULAR CLUSTER SECOND-GENERATION ABUNDANCE PATTERN,ar,Article,Fernández-Trincado J.G.,,"Institut UTINAM - Univers, Temps-fréquence, Interfaces, Nanostructures, Atmosphère et environnement, Molécules",Besancon,France,,,,,2016-12-20,20 December 2016,Astrophysical Journal,0004637X,26765,15384357,Journal,833,2,132,,,,58,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-85007579792,10.3847/1538-4357/833/2/159,,,ON the UNIVERSAL LATE X-RAY EMISSION of BINARY-DRIVEN HYPERNOVAE and ITS POSSIBLE COLLIMATION,ar,Article,Pisani G.B.,,Sapienza Università di Roma;International Center for Relativistic Astrophysics,Rome;Rome,Italy;Italy,,,,,2016-12-20,20 December 2016,Astrophysical Journal,0004637X,26765,15384357,Journal,833,2,159,,,,8,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85007016160,10.5194/acp-16-15709-2016,,,"Long-term observations of cloud condensation nuclei in the Amazon rain forest - Part 1: Aerosol size distribution, hygroscopicity, and new model parametrizations for CCN prediction",ar,Article,Pöhlker M.L.,,Max Planck Institute for Chemistry,Mainz,Germany,,,,,2016-12-20,20 December 2016,Atmospheric Chemistry and Physics,16807316,12091,16807324,Journal,16,24,,15709-15740,,,113,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85037820640,10.1201/9781315181523,,,Spatial analysis for coastal vulnerability assessment,ch,Book Chapter,Bonetti J.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2016-12-19,19 December 2016,Geoinformatics for Marine and Coastal Management,,21100874412,,Book,,,,367-395,,,19,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-84998699307,10.1016/j.enggeo.2016.09.013,S0013795216304203,,"Simulation of weathered profiles coupled with multivariate block-support simulation of the Puma nickel laterite deposit, Brazil",ar,Article,de Freitas Silva M.,,Université McGill;Vale S.A.,Montreal;Rio de Janeiro,Canada;Brazil,,,,,2016-12-19,19 December 2016,Engineering Geology,00137952,15648,,Journal,215,,,108-121,,,4,0,,,,,
2-s2.0-84949803885,10.1080/01431161.2015.1121301,,,Urban population estimation based on residential buildings volume using IKONOS-2 images and lidar data,ar,Article,Tomás L.,,Instituto Nacional de Pesquisas Espaciais,Sao Jose dos Campos,Brazil,,,,,2016-12-16,16 December 2016,International Journal of Remote Sensing,01431161,22674,13665901,Journal,37,,,1-28,,,55,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
