eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85127217296,10.1075/pc.17038.pas,,,When “Goal!” means ‘soccer’: Verbatim fictive speech as communicative strategy by children with autism and two control groups,ar,Article,Pascual E.,,"School of International Studies, Zhejiang University",Hangzhou,China,,,,,2017-12-31,31 December 2017,Pragmatics and Cognition,09290907,145567,15699943,Journal,24,3,,315-345,,,2,0,,,,,
2-s2.0-85120840428,10.2307/j.ctv177tjnf.32,,,Scenes from the Amduat on the funerary coffins and sarcophagi of the 21st Dynasty,ch,Book Chapter,de Duarte C.A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Xi International Congress of Egyptologists Florence Egyptian Museum,,21101067747,,Book,,,,159-165,,,0,0,,,,,
2-s2.0-85040318256,10.4000/lerhistoria.2965,,,Brazil and the south Atlantic in the historical writing of charles boxer,ar,Article,Schneider A.L.,,Pontifícia Universidade Católica de São Paulo,Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Ler Historia,08706182,21100275427,,Journal,71,,,181-203,,,1,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85040317628,10.4000/lerhistoria.2930,,,Concepts in History: Considerations about anachronism,ar,Article,Barros J.D.A.,,Universidade Federal Rural do Rio de Janeiro,Seropedica,Brazil,,,,,2017-12-31,31 December 2017,Ler Historia,08706182,21100275427,,Journal,71,,,155-180,,,4,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85041594119,10.1093/jaarel/lfx079,,,Peter Berger's Theory of Secularization in Latin America: The Two Sacred Canopies,re,Review,Martín E.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-30,30 December 2017,Journal of the American Academy of Religion,00027189,5600155214,,Journal,85,4,,1137-1146,,,6,0,,,,,
2-s2.0-85038406823,10.1515/ip-2017-0023,,,Multimodal metaphors as cognitive pivots for the construction of cultural otherness in talk,ar,Article,Schröder U.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-20,20 December 2017,Intercultural Pragmatics,1612295X,5800207869,1613365X,Journal,14,4,,493-524,,,10,0,,,,,
2-s2.0-85037855997,10.1515/text-2017-0030,,,"""The game is rigged"": Framing real life metaphorically in the TV epic the Wire",re,Review,Schröder U.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-20,20 December 2017,Text and Talk,18607330,5600157616,18607349,Book,38,1,,47-68,,,2,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85140353705,,,,Preface,ed,Editorial,dos Santos R.,,Universität Siegen;Universidade Federal de Pelotas,Siegen;Pelotas,Germany;Brazil,,,,,2017-12-18,18 December 2017,Realism and Antirealism in Kant S Moral Philosophy New Essays,,21101115620,,Book,,,,vii-ix,,,0,0,,,,,
2-s2.0-85140353053,10.1515/9783110574517,,,Realism and antirealism in kant's moral philosophy: New essays,bk,Book,Dos Santos R.,,Universidade Federal de Pelotas,Pelotas,Brazil,,,,,2017-12-18,18 December 2017,Realism and Antirealism in Kant S Moral Philosophy New Essays,,21101115620,,Book,,,,1-232,,,0,0,,,,,
2-s2.0-85057156815,10.1080/20548923.2018.1470218,,,Neural Networks (SOM) Applied to INAA Data of Chemical Elements in Archaeological Ceramics from Central Amazon,ar,Article,Hazenfratz R.,,"Instituto de Pesquisas Energeticas e Nucleares, Sao Paulo",Sao Paulo,Brazil,,,,,2017-12-15,15 December 2017,Science and Technology of Archaeological Research,,21100887616,20548923,Journal,3,2,,334-340,,,13,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85032969860,10.1016/j.quascirev.2017.10.034,S0277379117307382,,"An early Brunhes (<0.78 Ma) age for the Lower Paleolithic tool-bearing Kozarnika cave sediments, Bulgaria",ar,Article,Muttoni G.,,Università degli Studi di Milano;ALP - Alpine Laboratory of Paleomagnetism,Milan;Peveragno,Italy;Italy,,,,,2017-12-15,15 December 2017,Quaternary Science Reviews,02773791,26239,,Journal,178,,,1-13,,,16,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85038568655,10.4000/rde.5491,,,The science of signs in the Encyclopédie,ar,Article,Pimenta P.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-12,12 December 2017,Recherches Sur Diderot Et Sur L Encyclopedie,07690886,16400154715,,Journal,52,1,,39-58,,,0,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85043289275,10.1590/2317-1782/201720170022,S231717822017000600310,29236906,Auditory-perceptual and acoustic analysis of voices of HIV-infected children,ar,Article,Pereira E.C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-11,11 December 2017,Codas,,21100309828,23171782,Journal,29,6,,e20170022,,,5,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85043250237,10.1590/2317-1782/20172017007,S231717822017000600309,29236905,"Nijmegen Cochlear Implant Questionnaire (NCIQ): translation, cultural adaptation, and application in adults with cochlear implants",ar,Article,Santos N.P.D.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-11,11 December 2017,Codas,,21100309828,23171782,Journal,29,6,,e20170007,,,9,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85043240610,10.1590/2317-1782/20172016214,S231717822017000600308,29236903,Ultrasound analysis of tongue contour for the sound [j] in adults and children,ar,Article,Barberena L.d.S.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-11,11 December 2017,Codas,,21100309828,23171782,Journal,29,6,,e20160214,,,0,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85104063519,10.5281/zenodo.1090962,,,Cognitive effort and explicitation in translation tasks,ch,Book Chapter,da Silva I.A.L.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2017-12-07,7 December 2017,Empirical Modelling of Translation and Interpreting,,21101236716,,Book,,,,155-175,,,6,0,,,,,
