eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85127217296,10.1075/pc.17038.pas,,,When “Goal!” means ‘soccer’: Verbatim fictive speech as communicative strategy by children with autism and two control groups,ar,Article,Pascual E.,,"School of International Studies, Zhejiang University",Hangzhou,China,,,,,2017-12-31,31 December 2017,Pragmatics and Cognition,09290907,145567,15699943,Journal,24,3,,315-345,,,2,0,,,,,
2-s2.0-85120840428,10.2307/j.ctv177tjnf.32,,,Scenes from the Amduat on the funerary coffins and sarcophagi of the 21st Dynasty,ch,Book Chapter,de Duarte C.A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Xi International Congress of Egyptologists Florence Egyptian Museum,,21101067747,,Book,,,,159-165,,,0,0,,,,,
2-s2.0-85063594477,10.1525/cse.2017.000471,,,Thermoelectric power plant for compensation of hydrological cycle change: Environmental impacts in Brazil,ar,Article,Rosa Mendes L.F.,,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense – IFFluminense",Campos dos Goitacazes,Brazil,,,,,2017-12-31,31 December 2017,Case Studies in the Environment,,21101042191,24739510,Journal,1,1,,,,,13,0,,,,,
2-s2.0-85039933639,10.5709/ce.1897-9254.254,,,Environmental sustainability and product portfolio management in biodiversity firms: A comparative analysis between Portugal and Brazil,ar,Article,Jugend D.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Contemporary Economics,20840845,21100199108,23008814,Journal,11,4,,431-442,,,7,0,,,,,
2-s2.0-85084248563,,,,Management of cartilage injuries in handball,ch,Book Chapter,Andrade R.,,Universidade do Porto;Fédération Internationale de Football Association;Dom Henrique Research Centre,Porto;Zurich;Porto,Portugal;Switzerland;Portugal,,,,,2017-12-29,29 December 2017,Handbook of Methods in Leadership Research,,21100981234,,Book,,,,325-340,,,0,0,,,,,
2-s2.0-85077836323,,,,Making and enabling the commons: Shared urban spaces and civic engagement in North Manchester,ch,Book Chapter,Lang L.,,,,,,,,,2017-12-29,29 December 2017,Realising the City Urban Ethnography in Manchester,,21100941990,,Book,,,,107-128,,,0,0,,,,,
2-s2.0-85076036917,,,,Brazil's energy outlook,ch,Book Chapter,Tolmasquim M.T.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-29,29 December 2017,Handbook on the Geographies of Energy,,21100937463,,Book,,,,313-324,,,0,0,,,,,
2-s2.0-85073006038,,,,Climate policy at the sub-national level,ch,Book Chapter,Galarraga I.,,BC3 Basque Centre for Climate Change,Leioa,Spain,,,,,2017-12-29,29 December 2017,Trends in Climate Change Legislation,,21100936498,,Book,,,,143-174,,,10,0,,,,,
2-s2.0-85042780628,10.1515/bjals-2017-0013,,,Administrative functions of implementation and adjudication guided by primacy of fundamental rights,ar,Article,Perlingeiro R.,,Universidade Federal Fluminense,Niteroi,Brazil,,,,,2017-12-29,29 December 2017,British Journal of American Legal Studies,20494092,21100775934,,Journal,6,2,,263-277,,,2,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85047765608,10.1109/GHTC.2017.8239224,,,Spatial data in the Global South: A case study of alternative land management tools for cities with limited resources,cp,Conference Paper,Perez L.P.,,Universidade Federal do ABC,Santo Andre,Brazil,,,,,2017-12-22,22 December 2017,Ghtc 2017 IEEE Global Humanitarian Technology Conference Proceedings,,21100862465,,Conference Proceeding,2017-January,,,1-10,,,7,0,,,,,
2-s2.0-85047478626,10.1109/GHTC.2017.8239290,,,Precision agriculture using remote monitoring systems in Brazil,cp,Conference Paper,Maia R.F.,,Centro Universitario da FEI,Sao Paulo,Brazil,,,,,2017-12-22,22 December 2017,Ghtc 2017 IEEE Global Humanitarian Technology Conference Proceedings,,21100862465,,Conference Proceeding,2017-January,,,1-6,,,66,0,,,,,
2-s2.0-85045294837,10.4324/9781315460772,,,Voices of children: Intercultural collaborations in understanding and documenting the meaning of children's rights through dialogue and video,ch,Book Chapter,Nimmo J.,,Portland State University,Portland,United States,,,,,2017-12-22,22 December 2017,Collaborative Cross Cultural Research Methodologies in Early Care and Education Contexts,,21100857220,,Book,,,,151-168,,,1,0,,,,,
2-s2.0-85045196992,10.4324/9781315672779,,,Brazil,ch,Book Chapter,de Sá T.H.,,Organisation Mondiale de la Santé,Geneva,Switzerland,,,,,2017-12-22,22 December 2017,Routledge Handbook of Physical Activity Policy and Practice,,21100857097,,Book,,,,505-516,,,0,0,,,,,
2-s2.0-85040459067,10.1515/jhsem-2016-0057,,,Identifying Constraints to Increase the Resilience of Cities: A Case Study of the City of Porto Alegre,ar,Article,Da Silva Stefano G.,,,,,,,,,2017-12-20,20 December 2017,Journal of Homeland Security and Emergency Management,,23403,15477355,Journal,14,4,20160057,,,,7,1,all publisherhybridgold repository repositoryvor,All Open Access Hybrid Gold Green,,,
2-s2.0-85038861901,10.3390/su9122373,,,Dynamic evaluation of the energy efficiency of environments in Brazilian university classrooms using DEA,ar,Article,Bezerra S.d.A.,,Universidade Federal do Piauí,Teresina,Brazil,,,,,2017-12-20,20 December 2017,Sustainability Switzerland,,21100240100,20711050,Journal,9,12,2373,,,,19,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85038406823,10.1515/ip-2017-0023,,,Multimodal metaphors as cognitive pivots for the construction of cultural otherness in talk,ar,Article,Schröder U.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-20,20 December 2017,Intercultural Pragmatics,1612295X,5800207869,1613365X,Journal,14,4,,493-524,,,10,0,,,,,
2-s2.0-85037855997,10.1515/text-2017-0030,,,"""The game is rigged"": Framing real life metaphorically in the TV epic the Wire",re,Review,Schröder U.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-20,20 December 2017,Text and Talk,18607330,5600157616,18607349,Book,38,1,,47-68,,,2,1,all publisherfree2read,All Open Access Bronze,,,
