eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85032230166,10.1016/j.tsf.2017.10.012,S0040609017307630,,ICMCTF 2017 – Preface,ed,Editorial,Aouadi S.,,University of North Texas,Denton,United States,,,,,2017-12-31,31 December 2017,Thin Solid Films,00406090,12347,,Journal,644,,,1-2,,,0,0,,,,,
2-s2.0-85029620052,10.1016/j.tsf.2017.06.065,S004060901730706X,,Thermal stability of expanded austenite formed on a DC plasma nitrided 316L austenitic stainless steel,ar,Article,Tschiptschin A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Thin Solid Films,00406090,12347,,Journal,644,,,156-165,,,39,0,,,,,
2-s2.0-85029553351,10.1016/j.tsf.2017.06.061,S0040609017306545,,Enhanced stability of plasmonic metal thin films by CVD grown graphene transfer,ar,Article,Del Rosso T.,,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-31,31 December 2017,Thin Solid Films,00406090,12347,,Journal,644,,,65-70,,,14,0,,,,,
2-s2.0-85026747588,10.1016/j.apsusc.2017.07.162,S0169433217321633,,Effects of surface functionalization on the electronic and structural properties of carbon nanotubes: A computational approach,ar,Article,Ribeiro M.S.,,Universidade Federal de Alfenas,Alfenas,Brazil,,,,,2017-12-31,31 December 2017,Applied Surface Science,01694332,28983,,Journal,426,,,781-787,,,15,0,,,,,
2-s2.0-85025809521,10.1016/j.apsusc.2017.07.094,S0169433217320846,,"Interaction of 3′,4′,6′-trimyristoyl-uridine derivative as potential anticancer drug with phospholipids of tumorigenic and non-tumorigenic cells",ar,Article,Salis L.F.G.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Applied Surface Science,01694332,28983,,Journal,426,,,77-86,,,15,0,,,,,
2-s2.0-85040730555,10.1088/1757-899X/278/1/012079,,,Overview of different control strategies for a typical cryogenic warm compressor station at CERN,cp,Conference Paper,Pezzetti M.,,Organisation Européenne pour la Recherche Nucléaire,Geneva,Switzerland,,,,,2017-12-30,30 December 2017,Iop Conference Series Materials Science and Engineering,17578981,19700200831,1757899X,Conference Proceeding,278,1,012079,,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85030721896,10.1016/j.conbuildmat.2017.09.111,S0950061817319323,,Geopolymers obtained from bottom ash as source of aluminosilicate cured at room temperature,ar,Article,Antunes Boca Santa R.A.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2017-12-30,30 December 2017,Construction and Building Materials,09500618,24443,,Journal,157,,,459-466,,,43,0,,,,,
2-s2.0-85030562124,10.1016/j.conbuildmat.2017.09.181,S0950061817320135,,Recycled cellulose from Tetra Pak packaging as reinforcement of polyester based composites,ar,Article,Martínez-Barrera G.,,Universidad Autónoma del Estado de México,Toluca,Mexico,,,,,2017-12-30,30 December 2017,Construction and Building Materials,09500618,24443,,Journal,157,,,1018-1023,,,20,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85029826295,10.1016/j.conbuildmat.2017.09.078,S0950061817318792,,Crack opening prediction at casting joints with a new modified stress-strain law for embedded reinforcement,ar,Article,Díaz de Terán J.R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-30,30 December 2017,Construction and Building Materials,09500618,24443,,Journal,157,,,668-675,,,2,0,,,,,
2-s2.0-85029700886,10.1016/j.conbuildmat.2017.09.074,S0950061817318755,,Cementing efficiency of electric arc furnace dust in mortars,ar,Article,da Silva Magalhães M.,,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-30,30 December 2017,Construction and Building Materials,09500618,24443,,Journal,157,,,141-150,,,50,0,,,,,
2-s2.0-85029693755,10.1016/j.conbuildmat.2017.09.043,S0950061817318457,,Electrolytes’ influence on foamability and foam stability of cement suspensions,ar,Article,Souza M.T.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2017-12-30,30 December 2017,Construction and Building Materials,09500618,24443,,Journal,157,,,363-371,,,19,0,,,,,
