eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85214800352,10.34624/rtd.v47i0.38787,,,On-line Travel Reviews and Dark Tourism: What can TripAdvisor users teach us about macabre visiting experiences in Brazil?,ar,Article,Furtado F.G.C.,,Universidade Federal do Maranhão,Sao Luis,Brazil,,,,,2024-12-31,31 December 2024,Journal of Tourism and Development,16459261,21100933997,21821453,Journal,47,,,469-490,,,0,0,,,,,
2-s2.0-105002194880,10.4018/979-8-3693-5315-8.ch003,,,Bullying and neurodiverse adolescents: Mapping review and implications,ch,Book Chapter,Lembo V.M.R.,,Pontificia Universidade Catolica de Campinas,Campinas,Brazil,,,,,2024-12-31,31 December 2024,Preventing Bullying Among Children with Special Educational Needs,,21101287423,,Book,,,,65-92,,,0,0,,,,,
2-s2.0-85215066527,,,,The Micro-Governance of Collaborative Networks: Promoting Entrepreneurial Ecosystems,ar,Article,Mikhailov A.,,Universidade do Vale do Rio dos Sinos,Sao Leopoldo,Brazil,,,,,2024-12-30,30 December 2024,Journal of Technology Management and Innovation,,11600153421,07182724,Journal,19,4,,64-76,,,0,0,,,,,
2-s2.0-85213184200,10.4324/9781003458081-8,,,"Public management in the digital age in the city of Niterói, Brazil: Institutional and procedural changes and lessons learned for the developing world",ch,Book Chapter,Barreto E.R.,,University of Ottawa;Universidade Federal Fluminense,Ottawa;Niteroi,Canada;Brazil,,,,,2024-12-30,30 December 2024,Routledge International Handbook of Public Administration and Digital Governance,,21101266111,,Book,,,,94-111,,,0,0,,,,,
2-s2.0-85215095747,10.5216/ag.v18i3.78555,,,Housing spaces in the outskirts of the Metropolitan Region of Curitiba: typological characterization of the Special Sectors of Urbanized Nuclei in the Municipality of Mandirituba,ar,Article,Ransolim E.d.S.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,146-172,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214847521,10.5216/ag.v18i3.78645,,,"Geosystem, Territory, and Landscape (GTP) and brazilian Physical Geography: analytical overview and contributions to the socioenvironmental debate",ar,Article,Das Neves C.E.,,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,95-123,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214836324,10.5216/ag.v18i3.76794,,,From the space fragility to the territory vulnerability: the river pirating in the Solimoes river in the Amazonas state,ar,Article,de Queiroz K.O.,,Universidade do Estado do Amazonas,Manaus,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,204-228,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214822652,10.5216/ag.v18i3.81037,,,Neoliberalism and necropolitics: the re-emergence of the far-right and the tragedy of modernity in Brazil,ar,Article,Ribeiro G.,,Universidade Federal Rural do Rio de Janeiro,Seropedica,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,124-142,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214819543,10.5216/ag.v18i3.78450,,,The role of Maracanaú Supply Center (CE) in the agrifood system of Fortaleza and Metropolitan Area,ar,Article,Macêdo R.C.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,283-310,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214805784,10.5216/ag.v18i3.79210,,,"Variations in (re)production of space by the traditional communities from Lençóis Maranhenses National Park, Brasil",ar,Article,Lima Santos K.F.,,Universidade Federal Fluminense;Instituto de Federal do Maranhão,Niteroi;Sao Luis,Brazil;Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,246-269,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214800839,10.5216/ag.v18i3.77850,,,Spatial mobility and household arrangements: a typology to reflect on processes of population redistribution in Central Amazonia,ar,Article,Pereira H.C.,,Instituto de Desenvolvimento Sustentável Mamirauá,Tefe,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,173-203,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214797902,10.5216/ag.v18i3.78692,,,Assessment of vulnerability to soil loss with the implementation of the Serra Dourada State Park-Goiás,ar,Article,Ferreira Oliveira D.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,211-245,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214786347,10.5216/ag.v18i3.78124,,,Characterization of Rural Development in the Cerrado and Amazon Biomes of the Tocantina Region of Maranhão,ar,Article,de Lima V.,,Universidade do Vale do Itajai;Universidade Estadual da Região Tocantina do Maranhão,Itajai;Imperatriz,Brazil;Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,229-255,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85214786206,10.5216/ag.v18i3.80167,,,The production of black pepper in the state of Pará-Brazil – relevance of an geographic indication (gi) for the product-territory,ar,Article,da Cruz B.E.V.,,Universidade do Estado do Para,Belem,Brazil,,,,,2024-12-29,29 December 2024,Atelie Geografico,,21100927903,19821956,Journal,18,3,,256-282,,,0,1,all publisherfullgold,All Open Access Gold,,,
