,art_id,art_subtype,art_title,art_published_date,art_citations,art_source,art_source_type,src_title,src_citation_count,src_citescore,src_subject_area,src_percentile,src_rank,src_rank_count,src_quartile,aut_id,main_writer,ins_id,dpt_id,ins_org,ins_country,ins_city,ins_maint_id,ins_category,ins_status,ins_code,ins_name,aut_name,aut_surname,aut_indexed_name,sub_id,src_subject_macro
0,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Medicine (miscellaneous),83,71,433,1,56862304200,True,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Giliane,Belarmino,Belarmino G.,2701,MEDI
1,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Medicine (miscellaneous),83,71,433,1,16241649700,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Lilian Mika,Horie,Horie L.M.,2701,MEDI
2,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Medicine (miscellaneous),83,71,433,1,54400149800,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Priscila Campos,Sala,Sala P.C.,2701,MEDI
3,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Medicine (miscellaneous),83,71,433,1,6506627898,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Raquel S.,Torrinhas,Torrinhas R.S.,2701,MEDI
4,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Medicine (miscellaneous),83,71,433,1,7006460075,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Dan L.,Waitzberg,Waitzberg D.L.,2701,MEDI
5,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Nutrition and Dietetics,74,37,144,2,56862304200,True,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Giliane,Belarmino,Belarmino G.,2916,NURS
6,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Nutrition and Dietetics,74,37,144,2,16241649700,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Lilian Mika,Horie,Horie L.M.,2916,NURS
7,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Nutrition and Dietetics,74,37,144,2,54400149800,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Priscila Campos,Sala,Sala P.C.,2916,NURS
8,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Nutrition and Dietetics,74,37,144,2,6506627898,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Raquel S.,Torrinhas,Torrinhas R.S.,2916,NURS
9,2-s2.0-84951935294,Article,Body adiposity index performance in estimating body fat in a sample of severely obese Brazilian patients,2015-12-30,18.0,12653.0,Journal,Nutrition Journal,2502,6.7,Nutrition and Dietetics,74,37,144,2,7006460075,False,60008088,113102196.0,"Department of Gastroenterology, Surgical Division LIM 35, Medical School, University of São Paulo School of Medicine",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Dan L.,Waitzberg,Waitzberg D.L.,2916,NURS
10,2-s2.0-84962773076,Article,Correlation of oxytocin (OTR) and estrogen receptor (ER) mRNA in the canine placenta with the detected circulating levels of oxytocin and estrogen during pregnancy and parturition,2015-12-31,1.0,6500153244.0,Journal,American Journal of Animal and Veterinary Sciences,391,2.2,Animal Science and Zoology,55,226,509,2,57188746683,True,60008088,103448385.0,"Department of Animal Reproduction, School of Veterinary Medicine and Animal Science, University of São Paulo (USP)",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Gisele Almeida,Lima Veiga,Lima Veiga G.,1103,AGRI
11,2-s2.0-84962773076,Article,Correlation of oxytocin (OTR) and estrogen receptor (ER) mRNA in the canine placenta with the detected circulating levels of oxytocin and estrogen during pregnancy and parturition,2015-12-31,1.0,6500153244.0,Journal,American Journal of Animal and Veterinary Sciences,391,2.2,Animal Science and Zoology,55,226,509,2,14061025000,False,60008088,103448385.0,"Department of Animal Reproduction, School of Veterinary Medicine and Animal Science, University of São Paulo (USP)",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Marcilio,Nichi,Nichi M.,1103,AGRI
12,2-s2.0-84962773076,Article,Correlation of oxytocin (OTR) and estrogen receptor (ER) mRNA in the canine placenta with the detected circulating levels of oxytocin and estrogen during pregnancy and parturition,2015-12-31,1.0,6500153244.0,Journal,American Journal of Animal and Veterinary Sciences,391,2.2,Animal Science and Zoology,55,226,509,2,35765402200,False,60008088,103448385.0,"Department of Animal Reproduction, School of Veterinary Medicine and Animal Science, University of São Paulo (USP)",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Cristina Fátima,Lúcio,Lúcio C.,1103,AGRI
13,2-s2.0-84962773076,Article,Correlation of oxytocin (OTR) and estrogen receptor (ER) mRNA in the canine placenta with the detected circulating levels of oxytocin and estrogen during pregnancy and parturition,2015-12-31,1.0,6500153244.0,Journal,American Journal of Animal and Veterinary Sciences,391,2.2,Animal Science and Zoology,55,226,509,2,57188744055,False,60008088,103448385.0,"Department of Animal Reproduction, School of Veterinary Medicine and Animal Science, University of São Paulo (USP)",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Liege Cristina,Garcia Silva,Garcia Silva L.,1103,AGRI
14,2-s2.0-84962773076,Article,Correlation of oxytocin (OTR) and estrogen receptor (ER) mRNA in the canine placenta with the detected circulating levels of oxytocin and estrogen during pregnancy and parturition,2015-12-31,1.0,6500153244.0,Journal,American Journal of Animal and Veterinary Sciences,391,2.2,Animal Science and Zoology,55,226,509,2,55981429400,False,60008088,103448385.0,"Department of Animal Reproduction, School of Veterinary Medicine and Animal Science, University of São Paulo (USP)",Brazil,São Paulo,15715,Publica,Ativa,55,Universidade de São Paulo,Camila Infantosi,Vannucchi,Vannucchi C.,1103,AGRI
15,2-s2.0-84954446453,Article,Well-posedness and asymptotic behavior of a nonclassical nonautonomous diffusion equation with delay,2015-12-30,29.0,12337.0,Journal,International Journal of Bifurcation and Chaos,4179,3.9,Multidisciplinary,79,41,200,1,35235049700,False,60001865,103145343.0,"Departamento de Análise, Instituto de Matemática e Estatística, Universidade Federal Fluminense",Brazil,Niteró,15589,Publica,Ativa,572,Universidade Federal Fluminense,Felipe,Rivero,Rivero F.,1000,MULT
16,2-s2.0-84954446453,Article,Well-posedness and asymptotic behavior of a nonclassical nonautonomous diffusion equation with delay,2015-12-30,29.0,12337.0,Journal,International Journal of Bifurcation and Chaos,4179,3.9,Applied Mathematics,76,155,665,1,35235049700,False,60001865,103145343.0,"Departamento de Análise, Instituto de Matemática e Estatística, Universidade Federal Fluminense",Brazil,Niteró,15589,Publica,Ativa,572,Universidade Federal Fluminense,Felipe,Rivero,Rivero F.,2604,MATH
17,2-s2.0-84954446453,Article,Well-posedness and asymptotic behavior of a nonclassical nonautonomous diffusion equation with delay,2015-12-30,29.0,12337.0,Journal,International Journal of Bifurcation and Chaos,4179,3.9,Engineering (miscellaneous),67,86,264,2,35235049700,False,60001865,103145343.0,"Departamento de Análise, Instituto de Matemática e Estatística, Universidade Federal Fluminense",Brazil,Niteró,15589,Publica,Ativa,572,Universidade Federal Fluminense,Felipe,Rivero,Rivero F.,2201,ENGI
18,2-s2.0-84954446453,Article,Well-posedness and asymptotic behavior of a nonclassical nonautonomous diffusion equation with delay,2015-12-30,29.0,12337.0,Journal,International Journal of Bifurcation and Chaos,4179,3.9,Modeling and Simulation,66,121,361,2,35235049700,False,60001865,103145343.0,"Departamento de Análise, Instituto de Matemática e Estatística, Universidade Federal Fluminense",Brazil,Niteró,15589,Publica,Ativa,572,Universidade Federal Fluminense,Felipe,Rivero,Rivero F.,2611,MATH
19,2-s2.0-84951336178,Article,"Experimental infection of calves, sheep, goats and pigs with HoBi-like viruses by direct inoculation or exposure to persistently infected calves",2015-12-31,24.0,20882.0,Journal,Veterinary Microbiology,4577,4.6,Microbiology,45,103,188,3,15135127900,True,60033356,,Universidade Federal de Santa Maria,Brazil,"Santa Maria, RS",14678,Publica,Ativa,582,Universidade Federal de Santa Maria,F.V.,Bauermann,Bauermann F.V.,2404,IMMU
20,2-s2.0-84951336178,Article,"Experimental infection of calves, sheep, goats and pigs with HoBi-like viruses by direct inoculation or exposure to persistently infected calves",2015-12-31,24.0,20882.0,Journal,Veterinary Microbiology,4577,4.6,Microbiology,45,103,188,3,7102222235,False,60033356,,Universidade Federal de Santa Maria,Brazil,"Santa Maria, RS",14678,Publica,Ativa,582,Universidade Federal de Santa Maria,E.F.,Flores,Flores E.F.,2404,IMMU
21,2-s2.0-84954443335,Article,Motivational dimensions of taekwondo practitioners,2015-12-29,5.0,19700183042.0,Journal,Archives of Budo,279,2.9,"Physical Therapy, Sports Therapy and Rehabilitation",59,104,254,2,54785122900,True,60030074,106873090.0,"Sport Psychology Laboratory, Universidade Federal de Minas Gerais",Brazil,Belo Horizonte,15515,Publica,Ativa,575,Universidade Federal de Minas Gerais,Marcos Filipe Guimarães,Pinheiro,Pinheiro M.F.G.,3612,HEAL
22,2-s2.0-84954443335,Article,Motivational dimensions of taekwondo practitioners,2015-12-29,5.0,19700183042.0,Journal,Archives of Budo,279,2.9,"Physical Therapy, Sports Therapy and Rehabilitation",59,104,254,2,55776857900,False,60030074,106873090.0,"Sport Psychology Laboratory, Universidade Federal de Minas Gerais",Brazil,Belo Horizonte,15515,Publica,Ativa,575,Universidade Federal de Minas Gerais,André Gustavo Pereira,de Andrade,de Andrade A.G.P.,3612,HEAL
23,2-s2.0-84954443335,Article,Motivational dimensions of taekwondo practitioners,2015-12-29,5.0,19700183042.0,Journal,Archives of Budo,279,2.9,"Physical Therapy, Sports Therapy and Rehabilitation",59,104,254,2,29068109600,False,60030074,106873090.0,"Sport Psychology Laboratory, Universidade Federal de Minas Gerais",Brazil,Belo Horizonte,15515,Publica,Ativa,575,Universidade Federal de Minas Gerais,Franco,Noce,Noce F.,3612,HEAL
24,2-s2.0-84954443335,Article,Motivational dimensions of taekwondo practitioners,2015-12-29,5.0,19700183042.0,Journal,Archives of Budo,279,2.9,"Physical Therapy, Sports Therapy and Rehabilitation",59,104,254,2,55831367700,False,60030074,112529880.0,"Load evaluation Laboratory, Universidade Federal de Minas Gerais",Brazil,Belo Horizonte,15515,Publica,Ativa,575,Universidade Federal de Minas Gerais,Guilherme de Sousa,Pinheiro,Pinheiro G.d.S.,3612,HEAL
25,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Genetics,43,197,348,3,57159083100,True,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Allyson Andrade,Mendonça,Mendonça A.A.,1311,BIOC
26,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Genetics,43,197,348,3,7003487589,False,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Márcia Maria Camargo,De Morais,De Morais M.M.C.,1311,BIOC
27,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Genetics,43,197,348,3,7003487585,False,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Marcos Antonio,De Morais,De Morais M.A.,1311,BIOC
28,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Genetics,43,197,348,3,57159083100,True,60031482,110034329.0,"Interdepartmental Research Group in Metabolic Engineering, Department of Genetics, Federal University of Pernambuco",Brazil,Recife,15538,Publica,Ativa,580,Universidade Federal de Pernambuco,Allyson Andrade,Mendonça,Mendonça A.A.,1311,BIOC
29,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Genetics,43,197,348,3,55316842200,False,60026891,116427323.0,"Center for Biology and Social Applied Sciences, State University of Paraiba",Brazil,João Pessoa,382,Publica,Ativa,550,Universidade Estadual da Paraiba,Brigida Thais Luckwu,De Lucena,De Lucena B.T.L.,1311,BIOC
30,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Microbiology,40,113,188,3,57159083100,True,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Allyson Andrade,Mendonça,Mendonça A.A.,2404,IMMU
31,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Microbiology,40,113,188,3,7003487589,False,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Márcia Maria Camargo,De Morais,De Morais M.M.C.,2404,IMMU
32,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Microbiology,40,113,188,3,7003487585,False,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Marcos Antonio,De Morais,De Morais M.A.,2404,IMMU
33,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Microbiology,40,113,188,3,57159083100,True,60031482,110034329.0,"Interdepartmental Research Group in Metabolic Engineering, Department of Genetics, Federal University of Pernambuco",Brazil,Recife,15538,Publica,Ativa,580,Universidade Federal de Pernambuco,Allyson Andrade,Mendonça,Mendonça A.A.,2404,IMMU
34,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Microbiology,40,113,188,3,55316842200,False,60026891,116427323.0,"Center for Biology and Social Applied Sciences, State University of Paraiba",Brazil,João Pessoa,382,Publica,Ativa,550,Universidade Estadual da Paraiba,Brigida Thais Luckwu,De Lucena,De Lucena B.T.L.,2404,IMMU
35,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Molecular Biology,33,273,410,3,57159083100,True,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Allyson Andrade,Mendonça,Mendonça A.A.,1312,BIOC
36,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Molecular Biology,33,273,410,3,7003487589,False,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Márcia Maria Camargo,De Morais,De Morais M.M.C.,1312,BIOC
37,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Molecular Biology,33,273,410,3,7003487585,False,60021980,119048495.0,"Laboratory of Bacterial Resistance, Institute of Biological Sciences, State University of Pernambuco",Brazil,Recife,283,Publica,Ativa,409,Universidade de Pernambuco,Marcos Antonio,De Morais,De Morais M.A.,1312,BIOC
38,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Molecular Biology,33,273,410,3,57159083100,True,60031482,110034329.0,"Interdepartmental Research Group in Metabolic Engineering, Department of Genetics, Federal University of Pernambuco",Brazil,Recife,15538,Publica,Ativa,580,Universidade Federal de Pernambuco,Allyson Andrade,Mendonça,Mendonça A.A.,1312,BIOC
39,2-s2.0-84960127654,Article,First identification of tn916-like element in industrial strains of lactobacillus vini that spread the tet-m resistance gene,2015-12-30,16.0,19706.0,Journal,FEMS Microbiology Letters,2326,4.2,Molecular Biology,33,273,410,3,55316842200,False,60026891,116427323.0,"Center for Biology and Social Applied Sciences, State University of Paraiba",Brazil,João Pessoa,382,Publica,Ativa,550,Universidade Estadual da Paraiba,Brigida Thais Luckwu,De Lucena,De Lucena B.T.L.,1312,BIOC
40,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,55941322300,True,60000036,116059223.0,"Instituto de Química, Universidade Federal de Mato Grosso do Sul",Brazil,"Campo Grande, MS",15536,Publica,Ativa,586,Universidade Federal do Rio de Janeiro,Fábio H.,Fernandes,Fernandes F.,3005,PHAR
41,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,6602751448,False,60000036,116059223.0,"Instituto de Química, Universidade Federal de Mato Grosso do Sul",Brazil,"Campo Grande, MS",15536,Publica,Ativa,586,Universidade Federal do Rio de Janeiro,Walmir S.,Garcez,Garcez W.,3005,PHAR
42,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,6602470971,False,60000036,116059223.0,"Instituto de Química, Universidade Federal de Mato Grosso do Sul",Brazil,"Campo Grande, MS",15536,Publica,Ativa,586,Universidade Federal do Rio de Janeiro,Fernanda R.,Garcez,Garcez F.,3005,PHAR
43,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,56089537700,False,60012368,,"Universidade Estadual de Mato Grosso do Sul, Unidade Universitária de Mundo Novo",Brazil,"Mundo Novo, MS",729,Publica,Ativa,1028,Universidade Estadual de Mato Grosso do Sul,Zaira D.R.,Guterres,Guterres Z.,3005,PHAR
44,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,56985576700,False,60012368,,"Universidade Estadual de Mato Grosso do Sul, Unidade Universitária de Mundo Novo",Brazil,"Mundo Novo, MS",729,Publica,Ativa,1028,Universidade Estadual de Mato Grosso do Sul,Tiago F.S.,Lopes,Lopes T.,3005,PHAR
45,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,35200144600,False,60026686,110144128.0,"Departamento de Farmácia, Universidade de Cuiabá",Brazil,"Cuiabá, MT",14514,Privada,Ativa,1233,Universidade de Cuiaba,Ivana M.P.,Violante,Violante I.,3005,PHAR
46,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,35200144600,False,60026686,110144128.0,"Departamento de Farmácia, Universidade de Cuiabá",Brazil,"Cuiabá, MT",14514,Privada,Ativa,2973,Universidade de Cuiaba,Ivana M.P.,Violante,Violante I.,3005,PHAR
47,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,35200144600,False,60026686,110144128.0,"Departamento de Farmácia, Universidade de Cuiabá",Brazil,"Cuiabá, MT",1204,Privada,Ativa,780,Universidade de Cuiaba,Ivana M.P.,Violante,Violante I.,3005,PHAR
48,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,35200144600,False,60026686,110144128.0,"Departamento de Farmácia, Universidade de Cuiabá",Brazil,"Cuiabá, MT",15801,Privada,Extinta,2974,Universidade de Cuiaba,Ivana M.P.,Violante,Violante I.,3005,PHAR
49,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,Toxicology,79,27,131,1,35200144600,False,60026686,110144128.0,"Departamento de Farmácia, Universidade de Cuiabá",Brazil,"Cuiabá, MT",15801,Privada,Extinta,1731,Universidade de Cuiaba,Ivana M.P.,Violante,Violante I.,3005,PHAR
50,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,"Health, Toxicology and Mutagenesis",74,38,148,2,55941322300,True,60000036,116059223.0,"Instituto de Química, Universidade Federal de Mato Grosso do Sul",Brazil,"Campo Grande, MS",15536,Publica,Ativa,586,Universidade Federal do Rio de Janeiro,Fábio H.,Fernandes,Fernandes F.,2307,ENVI
51,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,"Health, Toxicology and Mutagenesis",74,38,148,2,6602751448,False,60000036,116059223.0,"Instituto de Química, Universidade Federal de Mato Grosso do Sul",Brazil,"Campo Grande, MS",15536,Publica,Ativa,586,Universidade Federal do Rio de Janeiro,Walmir S.,Garcez,Garcez W.,2307,ENVI
52,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,"Health, Toxicology and Mutagenesis",74,38,148,2,6602470971,False,60000036,116059223.0,"Instituto de Química, Universidade Federal de Mato Grosso do Sul",Brazil,"Campo Grande, MS",15536,Publica,Ativa,586,Universidade Federal do Rio de Janeiro,Fernanda R.,Garcez,Garcez F.,2307,ENVI
53,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,"Health, Toxicology and Mutagenesis",74,38,148,2,56089537700,False,60012368,,"Universidade Estadual de Mato Grosso do Sul, Unidade Universitária de Mundo Novo",Brazil,"Mundo Novo, MS",729,Publica,Ativa,1028,Universidade Estadual de Mato Grosso do Sul,Zaira D.R.,Guterres,Guterres Z.,2307,ENVI
54,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,"Health, Toxicology and Mutagenesis",74,38,148,2,56985576700,False,60012368,,"Universidade Estadual de Mato Grosso do Sul, Unidade Universitária de Mundo Novo",Brazil,"Mundo Novo, MS",729,Publica,Ativa,1028,Universidade Estadual de Mato Grosso do Sul,Tiago F.S.,Lopes,Lopes T.,2307,ENVI
55,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,"Health, Toxicology and Mutagenesis",74,38,148,2,35200144600,False,60026686,110144128.0,"Departamento de Farmácia, Universidade de Cuiabá",Brazil,"Cuiabá, MT",14514,Privada,Ativa,1233,Universidade de Cuiaba,Ivana M.P.,Violante,Violante I.,2307,ENVI
56,2-s2.0-84948760347,Article,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,2015-12-31,43.0,21100367469.0,Journal,Toxicology Reports,6006,7.4,"Health, Toxicology and Mutagenesis",74,38,148,2,35200144600,False,60026686,110144128.0,"Departamento de Farmácia, Universidade de Cuiabá",Brazil,"Cuiabá, MT",14514,Privada,Ativa,2973,Universidade de Cuiaba,Ivana M.P.,Violante,Violante I.,2307,ENVI
