eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85055348660,10.1016/j.ecss.2018.09.032,S0272771418304463,,Connectivity between the marine coast and estuary for white mullet (Mugil curema) in northeastern Brazil revealed by otolith Sr:Ca ratio,ar,Article,Santana F.M.,,Universidade Federal Rural de Pernambuco,Recife,Brazil,,,,,2018-12-31,31 December 2018,Estuarine Coastal and Shelf Science,02727714,26844,,Journal,215,,,124-131,,,13,0,,,,,
2-s2.0-85067389776,10.3389/feart.2018.00228,,,Changes in Climate and Land Use Over the Amazon Region: Current and Future Variability and Trends,re,Review,Marengo J.A.,,Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden),Sao Jose dos Campos,Brazil,,,,,2018-12-21,21 December 2018,Frontiers in Earth Science,,21100782253,22966463,Journal,6,,228,,,,354,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85059409634,10.5194/gmd-11-5203-2018,,,A generic pixel-to-point comparison for simulated large-scale ecosystem properties and ground-based observations: An example from the Amazon region,ar,Article,Rammig A.,,Technische Universität München,Munich,Germany,,,,,2018-12-21,21 December 2018,Geoscientific Model Development,1991959X,21100197121,19919603,Journal,11,12,,5203-5215,,,6,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85058985672,10.1093/mnras/sty2589,,,Studying galaxy troughs and ridges using weak gravitational lensing with the Kilo-Degree Survey,ar,Article,Brouwer M.M.,,Sterrewacht Leiden;Kapteyn Instituut,Leiden;Groningen,Netherlands;Netherlands,,,,,2018-12-21,21 December 2018,Monthly Notices of the Royal Astronomical Society,00358711,28218,13652966,Journal,481,4,,5189-5209,,,52,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85054758351,10.1093/mnras/sty2591,,,Outliers: Multicolour photometry guiding the search for evolved binary systems in the globular cluster 47 Tucanae,ar,Article,Campos F.,,Universidade Federal do Rio Grande do Sul;College of Natural Sciences,Porto Alegre;Austin,Brazil;United States,,,,,2018-12-21,21 December 2018,Monthly Notices of the Royal Astronomical Society,00358711,28218,13652966,Journal,481,4,,4397-4409,,,7,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85059852164,10.3847/1538-4357/aaee68,,,"On the Ultra-relativistic Prompt Emission, the Hard and Soft X-Ray Flares, and the Extended Thermal Emission in GRB 151027A",ar,Article,Ruffini R.,,Sapienza Università di Roma;Université Côte d'Azur;Centro Brasileiro de Pesquisas Físicas;International Center for Relativistic Astrophysics,Rome;Nice;Rio de Janeiro;Rome,Italy;France;Brazil;Italy,,,,,2018-12-20,20 December 2018,Astrophysical Journal,0004637X,26765,15384357,Journal,869,2,151,,,,19,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-85059851871,10.3847/1538-4357/aaf00b,,,Chandra and HST Snapshots of Fossil System Progenitors,ar,Article,Johnson L.E.,,Department of Physics and Astronomy,Tuscaloosa,United States,,,,,2018-12-20,20 December 2018,Astrophysical Journal,0004637X,26765,15384357,Journal,869,2,170,,,,4,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-85059849496,10.3847/1538-4357/aaee72,,,Detecting Radio AGN Signatures in Red Geysers,ar,Article,Roy N.,,"University of California, Santa Cruz",Santa Cruz,United States,,,,,2018-12-20,20 December 2018,Astrophysical Journal,0004637X,26765,15384357,Journal,869,2,117,,,,28,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-85059847769,10.3847/1538-4357/aaeac8,,,A GRB Afterglow Model Consistent with Hypernova Observations,ar,Article,Ruffini R.,,Sapienza Università di Roma;Université Côte d'Azur;Centro Brasileiro de Pesquisas Físicas;International Center for Relativistic Astrophysics,Rome;Nice;Rio de Janeiro;Rome,Italy;France;Brazil;Italy,,,,,2018-12-20,20 December 2018,Astrophysical Journal,0004637X,26765,15384357,Journal,869,2,101,,,,24,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-85059839858,10.3847/2041-8213/aaf736,,,Debris Disks among Kepler Solar Rotational Analog Stars,ar,Article,Silva Sobrinho R.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2018-12-20,20 December 2018,Astrophysical Journal Letters,20418205,19900192103,20418213,Journal,869,2,L40,,,,1,1,all publisherhybridgold repository repositoryvor repositoryam,All Open Access Hybrid Gold Green,,,
