eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85053403470,10.1080/02656736.2018.1496283,,30204008,Estimation of the temperature field in laser-induced hyperthermia experiments with a phantom,ar,Article,Lamien B.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,International Journal of Hyperthermia,02656736,29901,14645157,Journal,35,1,,279-290,,,19,1,all publisherhybridgold repository repositoryvor,All Open Access Hybrid Gold Green,,,
2-s2.0-85048395048,10.1016/j.aca.2018.06.016,S0003267018307815,30442393,Recent advances in LC-MS/MS methods to determine endocannabinoids in biological samples: Application in neurodegenerative diseases,re,Review,Marchioni C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2018-12-31,31 December 2018,Analytica Chimica Acta,00032670,23911,18734324,Journal,1044,,,12-28,,,47,0,,,,,
2-s2.0-85052856200,10.1016/j.gene.2018.08.079,S0378111918309417,30171941,The somatic mobilization of transposable element mariner-Mos1 during the Drosophila lifespan and its biological consequences,ar,Article,Pereira C.M.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2018-12-30,30 December 2018,Gene,03781119,15636,18790038,Journal,679,,,65-72,,,9,0,,,,,
2-s2.0-85059272470,10.1186/s13027-018-0216-3,,,PIK3CA mutations are frequent in esophageal squamous cell carcinoma associated with chagasic megaesophagus and are associated with a worse patient outcome,ar,Article,Munari F.F.,,Hospital de Câncer de Barretos,Barretos,Brazil,,,,,2018-12-29,29 December 2018,Infectious Agents and Cancer,,5700191215,17509378,Journal,13,1,43,,,,18,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85059260516,10.1186/s12896-018-0493-3,,30594179,Alterations in the proteomic composition of Serratia marcescens in response to manganese (II),ar,Article,Queiroz P.S.,,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,,,,,2018-12-29,29 December 2018,BMC Biotechnology,,14988,14726750,Journal,18,1,83,,,,11,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85068994719,10.2478/joeb-2018-0016,,,Extracting parasite effects of electrical bioimpedance measurements,ar,Article,Dutra D.,,Universidade do Estado de Santa Catarina,Florianopolis,Brazil,,,,,2018-12-28,28 December 2018,Journal of Electrical Bioimpedance,,21100319042,18915469,Journal,9,1,,115-122,,,4,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85068974232,10.2478/joeb-2018-0014,,,Estimation of body composition and water data depends on the bioelectrical impedance device,ar,Article,Bellafronte N.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2018-12-28,28 December 2018,Journal of Electrical Bioimpedance,,21100319042,18915469,Journal,9,1,,96-105,,,10,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85039152897,10.1080/00498254.2017.1405465,,29160126,"Leishmanicidal candidate LASSBio-1736, a cysteine protease inhibitor with favorable pharmacokinetics: Low clearance and good distribution",ar,Article,Moraes B.,,Universidade Federal do Pampa,Bage,Brazil,,,,,2018-12-26,26 December 2018,Xenobiotica,00498254,14822,13665928,Journal,48,12,,1258-1267,,,3,0,,,,,
2-s2.0-85058913898,10.1186/s13073-018-0607-5,,30583724,Prevalence of pathogenic/likely pathogenic variants in the 24 cancer genes of the ACMG Secondary Findings v2.0 list in a large cancer cohort and ethnicity-matched controls,ar,Article,Kim J.,,National Cancer Institute (NCI),Rockville,United States,,,,,2018-12-24,24 December 2018,Genome Medicine,,19700175140,1756994X,Journal,10,1,607,,,,21,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85052804427,10.1016/j.aca.2018.08.039,S0003267018310055,30340690,Batch injection analysis towards auxiliary diagnosis of periodontal diseases based on indirect amperometric detection of salivary α-amylase on a cupric oxide electrode,ar,Article,Garcia P.T.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-24,24 December 2018,Analytica Chimica Acta,00032670,23911,18734324,Journal,1041,,,50-57,,,18,0,,,,,
