eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84940797109,10.1080/23311908.2015.1024928,,,Resilience in chronic diseases: A systematic review,re,Review,Cal S.F.,,Escola Bahiana de Medicina e Saúde Pública – EBMSP,Salvador,Brazil,,,,,2015-12-31,31 December 2015,Cogent Psychology,,21100774706,23311908,Journal,2,1,1024928,,,,118,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-84957537798,10.3389/fnbeh.2015.00341,,,Enhancing motor network activity using real-time functional mri neurofeedback of left premotor cortex,ar,Article,Marins T.F.,,Universidade Federal do Rio de Janeiro;Instituto D'Or de Pesquisa e Ensino,Rio de Janeiro;Rio de Janeiro,Brazil;Brazil,,,,,2015-12-24,24 December 2015,Frontiers in Behavioral Neuroscience,16625153,19700175166,,Journal,9,DEC,341,,,,29,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84953741704,10.3233/JAD-150686,,26756325,Social cognition deficits: The key to discriminate behavioral variant frontotemporal dementia from Alzheimer's disease regardless of amnesia?,ar,Article,Bertoux M.,,University of Cambridge;Hôpital Universitaire Pitié Salpêtrière;Institut du Cerveau et de la Moelle Épinière,Cambridge;Paris;Paris,United Kingdom;France;France,,,,,2015-12-24,24 December 2015,Journal of Alzheimer S Disease,13872877,16246,18758908,Journal,49,4,,1065-1074,,,63,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-84964699667,10.3917/rfps.048.0093,,,Le Cœur n'est pas que métaphore,ar,Article,Horn A.,,Rua Carlos Góis,Rio de Janeiro,Brazil,,,,,2015-12-18,18 December 2015,Revue Francaise De Psychosomatique,11644796,17600155138,,Journal,48,2,,93-102,,,1,0,,,,,
2-s2.0-85033705358,10.1016/j.rpto.2015.04.003,S1576596215000377,,Prevalence and risk factors of common mental disorders among teachers,ar,Article,Carlotto M.S.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-01,December 2015,Revista De Psicologia Del Trabajo Y De Las Organizaciones,15765962,19900193855,21740534,Journal,31,3,,201-206,,,17,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85019591118,10.1017/nws.2015.19,S2050124215000193,,Further insights into the interareal connectivity of a cortical network,re,Review,Dyballa L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-01,1 December 2015,Network Science,,21100464772,20501250,Journal,3,4,,526-550,,,1,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85011106040,10.15689/ap.2015.1403.13,,,"Avaliação psicológica direcionada a populações específicas: Técnicas, métodos e estratégias",sh,Short Survey,Da Silva M.,,Centro Médico Edilson Pontes,Vitoria,Brazil,,,,,2015-12-01,December 2015,Avaliacao Psicologica,16770471,21100403825,21753431,Journal,14,3,,417-419,,,0,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-84984846368,,,,The psychoanalytic clinic in hospital with women in breast cancer treatment,ar,Article,de Araújo R.S.,,,,,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,90-102,,,1,0,,,,,
2-s2.0-84984831756,,,,"Freud explains this? Psychoanalysis between common sense, ideology and science",ar,Article,Florsheim D.B.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,115-126,,,0,0,,,,,
2-s2.0-84984827822,,,,The act of getting oneself tattooed: Jouissance and identification,ar,Article,Macedo S.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,138-155,,,3,0,,,,,
2-s2.0-84984827786,,,,Obsessive neurosis or OCD?,ar,Article,Lima J.M.,,Universidade Veiga de Almeida,Rio de Janeiro,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,171-187,,,0,0,,,,,
2-s2.0-84984823900,,,,The presence of the object a in the neurosis and in the psychosis and the psychoanalyst’s desire,ar,Article,de Castro J.E.,,Universidade Federal de Sao Joao del-Rei;Núcleo de Pesquisa e Extensão em Psicanálise (NUPEP/ UFSJ,Sao Joao del Rei;,Brazil;Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,45-68,,,2,0,,,,,
2-s2.0-84984819718,,,,Childhood and forgetfulness: Constructing the wires of history,ar,Article,Carneiro C.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,127-137,,,0,0,,,,,
2-s2.0-84984817852,,,,"Know, truth and enjoyment - The function of speech to writing",ar,Article,Danziato L.J.B.,,Universidade de Fortaleza,Fortaleza,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,208-224,,,1,0,,,,,
2-s2.0-84984799206,,,,The ethical dimension in knowledge production and in psychoanalysis,ar,Article,Duarte A.,,Arte e Política-UFRGS,,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,103-114,,,0,0,,,,,
2-s2.0-84984796586,,,,From words and unconscious: The role of language in the origins of psychoanalysis,ar,Article,Costa A.,,,,,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,69-89,,,0,0,,,,,
2-s2.0-84984794071,,,,The analyst position and the desire ethics,ar,Article,Landi E.C.,,Universidade de Brasília,Brasília,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,156-170,,,1,0,,,,,
2-s2.0-84984791839,,,,Chronic pain between silence and scream,ar,Article,Fortes I.,,Psicologia Clínica da PUC-Rio,,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,9-28,,,0,0,,,,,
2-s2.0-84984787991,,,,The object that lets itself erased: The function of the negative in the psychic constitution,ar,Article,dos Santos N.d.T.G.,,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-01,December 2015,Tempo Psicanalitico,01014838,21100199715,,Journal,47,2,,29-44,,,0,0,,,,,
2-s2.0-84983191298,10.1016/j.neurenf.2015.09.001,S0222961715001634,,"""Asphyxial games"" prevalence in young teenagers: The findings of French descriptive study",ar,Article,Guilheri J.,,Universidade Federal de São Paulo;Clinique Psychanalyse Développement - (CLIPSYD),Sao Paulo;Nanterre,Brazil;France,,,,,2015-12-01,1 December 2015,Neuropsychiatrie De L Enfance Et De L Adolescence,02229617,15600,17696615,Journal,63,8,,495-503,,,3,0,,,,,
2-s2.0-84976433566,,,,Evaluation of vocational interventions in Brazil: A literature review,re,Review,Bardagi M.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,123-135,,,10,0,,,,,
2-s2.0-84976417906,,,,Revista Brasileira de Orientação Profissional: relatório de gestão 2014-2015,re,Review,Teixeira M.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,105-109,,,1,0,,,,,
2-s2.0-84976408048,,,,Motivations of older people to participate in the Open University for Third Age,ar,Article,Da Silva Pereira A.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,207-217,,,5,0,,,,,
2-s2.0-84976400546,,,,Career choice and professional expectations of students from a popular preparatory course,ar,Article,Figueiredo V.,,Universidade do Estado de Mato Grosso,Caceres,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,173-183,,,1,0,,,,,
2-s2.0-84976393652,,,,Career and family life: A study of bank executives,ar,Article,Oltramari A.P.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,185-195,,,1,0,,,,,
2-s2.0-84976393650,,,,Metaphorical expressions about career: Perspectives and analysis procedures,re,Review,De Pádua Carvalho F.A.,,Universidade Federal de Minas Gerais;Universidade Federal de Lavras;Centro de Pós-Graduação e Pesquisas em Administração (CEPEAD,Belo Horizonte;Lavras;,Brazil;Brazil;Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,219-229,,,0,0,,,,,
2-s2.0-84976388647,,,,Brazilian adaptation of the Career Decision Making Self-Efficacy Scale,ar,Article,Dantas M.A.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,149-160,,,1,0,,,,,
2-s2.0-84976385555,,,,"Affect, professional interests and personality in high school students",ar,Article,De Barros M.,,Universidade Sao Francisco,Itatiba,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,161-171,,,4,0,,,,,
2-s2.0-84976371586,,,,Flourishing at work: Interfaces with career behaviors,ar,Article,Oliveira-Silva L.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,197-205,,,5,0,,,,,
2-s2.0-84976365536,,,,Convergence between the SDS interests and BBT-Br motivational inclinations in Brazil,ar,Article,Okino E.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,137-148,,,1,0,,,,,
2-s2.0-84976359325,,,,O Aconselhamento Psicológico e a Prática do Orientador Profissional e de Carreira,re,Review,De Oliveira M.,,Universidade Federal do Triangulo Mineiro,Uberaba,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Orientacao Profissional,16793390,21100202508,19847270,Journal,16,2,,243-245,,,0,0,,,,,
2-s2.0-84971475314,10.9788/TP2015.4-06,,,Homoparental adoption and prejudice: Beliefs of law and social service students,ar,Article,Cerqueira-Santos E.,,Université Fédérale de Sergipe,Sao Cristovao,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,873-885,,,15,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971474378,10.9788/TP2015.4-10,,,Dimensionality and convergent validity evidence of the SON-R 6-40,ar,Article,Laros J.A.,,Universidade de Brasília,Brasília,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,929-945,,,3,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971473609,10.9788/TP2015.4-15,,,Social support and weight regain after bariatric surgery: A case study of an intervention with a caregiver,ar,Article,Abreu-Rodrigues M.,,Universidade de Brasília,Brasília,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,1003-1016,,,1,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971472400,10.9788/TP2015.4-13,,,"Temporomandibular disorder: Anxiety, depression and early maladaptive schemas",ar,Article,Schmidt D.R.,,ATITUS Educação;Centro,Passo Fundo;,Brazil;Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,973-985,,,3,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971469170,10.9788/TP2015.4-05,,,Gender and sexuality in a virtual discussion about the slut walk,ar,Article,Bordini G.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,859-871,,,0,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971467121,10.9788/TP2015.4-18,,,"There was no job, but there was recycling: Meanings of work of recyclables materials collectors",ar,Article,Braga N.,,Universidade de Fortaleza,Fortaleza,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,1051-1059,,,5,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971463512,10.9788/TP2015.4-11,,,Stereotypes about the elderly: Dissociation between personal and collective beliefs,ar,Article,De Sena E Silva Vieira R.,,Université Fédérale de Sergipe,Sao Cristovao,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,947-958,,,3,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971455347,10.9788/TP2015.4-16,,,"Bullying: Attitudes, consequences and preventive strategies in elementary school teachers and students perception",ar,Article,Santos M.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,1017-1033,,,6,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971441909,10.9788/TP2015.4-14,,,Social representations of marriage and fibromyalgia: Developments in marital dynamics,ar,Article,Macedo D.,,Universidade Federal do Espírito Santo,Vitoria,Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,987-1002,,,2,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-84971432381,10.9788/TP2015.4-07,,,Conditions associated to cessation of crack cocaine usageamong users in treatment,ar,Article,Horta R.,,Universidade do Vale do Rio dos Sinos;Rua Jari,Sao Leopoldo;Porto Alegre,Brazil;Brazil,,,,,2015-12-01,December 2015,Temas Em Psicologia,1413389X,21100312414,21753652,Journal,23,4,,887-899,,,0,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
