eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84940393668,10.1016/j.epsr.2015.07.016,S0378779615002266,,A sliding-mode voltage regulator for salient pole synchronous generator,ar,Article,Ribeiro R.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2015-12-31,31 December 2015,Electric Power Systems Research,03787796,16044,,Journal,129,,,178-184,,,29,0,,,,,
2-s2.0-84964700310,10.1109/EPECS.2015.7368497,,,Radiometric monitoring applied in the evaluation performance of power circuit breakers,cp,Conference Paper,Mustafa T.I.A.H.,,Universidade Regional de Blumenau,Blumenau,Brazil,,,,,2015-12-29,29 December 2015,2015 4th International Conference on Electric Power and Energy Conversion Systems Epecs 2015,,21100456769,,Conference Proceeding,,,7368497,,,,4,0,,,,,
2-s2.0-84940369790,10.1016/j.rser.2015.07.152,S1364032115007996,,Hydroelectric plants environmental viability: Strategic environmental assessment application in Brazil,re,Review,Andrade A.D.L.,,Universidade Federal do Rio de Janeiro;IBAMA,Rio de Janeiro;Porto Velho,Brazil;Brazil,,,,,2015-12-29,29 December 2015,Renewable and Sustainable Energy Reviews,13640321,27567,18790690,Journal,52,,,1413-1423,,,37,0,,,,,
2-s2.0-84959355415,10.1016/j.ijhydene.2015.09.058,S0360319915023484,,Silver oxidation state effect on the photocatalytic properties of Ag doped TiO2 for hydrogen production under visible light,cp,Conference Paper,López Ortiz A.,,Centro de Investigacion en Materiales Avanzados,Chihuahua,Mexico,,,,,2015-12-28,28 December 2015,International Journal of Hydrogen Energy,03603199,26991,,Journal,40,48,,17308-17315,,,38,0,,,,,
2-s2.0-84959337449,10.1016/j.ijhydene.2015.07.116,S0360319915019199,,Influence of metal nanoparticles in proton conductivity and water absorption of polymeric membranes for fuel cells,cp,Conference Paper,Benavides R.,,"Centro de Investigacion en Quimica Aplicada, Saltillo",Saltillo,Mexico,,,,,2015-12-28,28 December 2015,International Journal of Hydrogen Energy,03603199,26991,,Journal,40,48,,17413-17420,,,6,0,,,,,
2-s2.0-84940387657,10.1016/j.epsr.2015.07.019,S0378779615002291,,Applying conservative power theory for analyzing three-phase X-ray machine impact on distribution systems,re,Review,Moreira A.C.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-28,28 December 2015,Electric Power Systems Research,03787796,16044,,Journal,129,,,114-125,,,4,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-84952935667,10.1021/acs.jpcc.5b09538,,,Structural and Electronic Competing Mechanisms in the Formation of Amorphous Carbon Nitride by Compressing s-Triazine,ar,Article,Citroni M.,,Università degli Studi di Firenze;LENS - European Laboratory for Non-Linear Spectroscopy,Florence;Sesto Fiorentino,Italy;Italy,,,,,2015-12-24,24 December 2015,Journal of Physical Chemistry C,19327447,5200153123,19327455,Journal,119,51,,28560-28569,,,29,0,,,,,
2-s2.0-84952910939,10.1021/acs.jpcc.5b09423,,,Nanocrystallization of Imidazolium Ionic Liquid in Carbon Nanotubes,ar,Article,Ohba T.,,Chiba University,Chiba,Japan,,,,,2015-12-24,24 December 2015,Journal of Physical Chemistry C,19327447,5200153123,19327455,Journal,119,51,,28424-28429,,,21,0,,,,,
2-s2.0-84976904361,10.1002/9781118957844.ch24,,,Brazilian Sugarcane Ethanol: Developments so far and Challenges for the Future,ch,Book Chapter,Walter A.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-18,18 December 2015,Advances in Bioenergy the Sustainability Challenge,,21100466832,,Book,,,,373-394,,,11,0,,,,,
2-s2.0-84950324235,10.1186/s13068-015-0401-1,,,Aspergillus nidulans protein kinase A plays an important role in cellulase production,ar,Article,De Assis L.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-18,18 December 2015,Biotechnology for Biofuels,17546834,11700154702,,Journal,8,1,213,,,,50,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
