eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85044830674,10.1080/23311975.2015.1023015,,,CEM: Increasing productivity through the management and monitoring of experiences provided to customers,ar,Article,Arineli A.,,Universidade Federal Fluminense,Niteroi,Brazil,,,,,2015-12-31,31 December 2015,Cogent Business and Management,,21100855822,23311975,Journal,2,1,1023015,,,,3,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84964059783,10.1109/CNSM.2015.7367387,,,Mininet-WiFi: Emulating software-defined wireless networks,cp,Conference Paper,Fontes R.R.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-28,28 December 2015,Proceedings of the 11th International Conference on Network and Service Management Cnsm 2015,,21100456111,,Conference Proceeding,,,7367387,384-389,,,341,0,,,,,
2-s2.0-84964053892,10.1109/CNSM.2015.7367323,,,Message from the ManSDN/NFV workshop co-chairs,ed,Editorial,Charalambides M.,,University College London,London,United Kingdom,,,,,2015-12-28,28 December 2015,Proceedings of the 11th International Conference on Network and Service Management Cnsm 2015,,21100456111,,Conference Proceeding,,,7367323,,,,0,0,,,,,
2-s2.0-85107105309,10.4324/9781315734736-22,,,The formation of economic history in brazil: From the South Atlantic to South America,ch,Book Chapter,De Alencastro L.F.,,Escola de Economia de São Paulo,Sao Paulo,Brazil,,,,,2015-12-22,22 December 2015,Routledge Handbook of Global Economic History,,21101047246,,Book,,,,361-376,,,0,0,,,,,
2-s2.0-84960278889,10.4324/9781315689340,,,New trends in inequality: The financialisation of social policies,ch,Book Chapter,Lavinas L.,,Freie Universität Berlin;Universidade Federal do Rio de Janeiro;Conselho Nacional de Desenvolvimento Cientifico E Tecnologico Cnpq,Berlin;Rio de Janeiro;Brasilia,Germany;Brazil;Brazil,,,,,2015-12-22,"December 22, 2015",Combating Inequality the Global North and South,,21100449316,,Book,,,,212-225,,,5,0,,,,,
2-s2.0-84960271036,10.4324/9781315689340,,,Brazil in the last 20 years: Searching for a new accumulation regime,ch,Book Chapter,Manzano M.,,FACAMP,Campinas,Brazil,,,,,2015-12-22,"December 22, 2015",Combating Inequality the Global North and South,,21100449316,,Book,,,,163-179,,,1,0,,,,,
2-s2.0-84959905036,10.4324/9781315742021,,,Sports sponsorship decision model: A conceptual model proposition,ch,Book Chapter,Sá B.M.B.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-22,"December 22, 2015",Routledge Handbook of Sports Marketing,,21100448997,,Book,,,,92-109,,,0,0,,,,,
2-s2.0-84945486430,10.1080/09537287.2015.1033497,,,A demand classification scheme for spare part inventory model subject to stochastic demand and lead time,ar,Article,Conceicąo S.V.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2015-12-10,10 December 2015,Production Planning and Control,09537287,18658,13665871,Journal,26,16,,1318-1331,,,18,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-84945462770,10.1080/09537287.2015.1049239,,,Reverse logistics drivers: Empirical evidence from a case study in an emerging economy,ar,Article,Bouzon M.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-10,10 December 2015,Production Planning and Control,09537287,18658,13665871,Journal,26,16,,1368-1385,,,41,0,,,,,
2-s2.0-84947267808,10.1108/IJOPM-11-2013-0479,,,Decision-making towards achieving world-class total productive maintenance,ar,Article,Piechnicki A.S.,,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná – IFPR",Curitiba,Brazil,,,,,2015-12-07,7 December 2015,International Journal of Operations and Production Management,01443577,20039,17586593,Journal,35,12,,1594-1621,,,22,0,,,,,
