eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84953320620,10.17348/era.14.0.463-477,,,Local botanical knowledge about sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn. in rural communities in the semi-arid region of Brazil,ar,Article,Pedrosa K.M.,,Universidade Federal da Paraíba,Joao Pessoa,Brazil,,,,,2015-12-31,31 December 2015,Ethnobotany Research and Applications,,5300152518,15473465,Journal,14,,,463-477,,,2,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-84948760347,10.1016/j.toxrep.2015.11.007,S2214750015300858,,Evaluation of mutagenic and antimicrobial properties of brown propolis essential oil from the Brazilian Cerrado biome,ar,Article,Fernandes F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-31,"December 31, 2015",Toxicology Reports,22147500,21100367469,,Journal,2,,,1482-1488,,,43,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84983146274,10.4081/jlimnol.2014.982,,,Leaf breakdown in a natural open tropical stream,ar,Article,Alvim E.A.C.C.,,Universidade de Brasília,Brasília,Brazil,,,,,2015-12-30,30 December 2015,Journal of Limnology,11295767,29608,,Journal,74,2,,248-260,,,27,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-84941309604,10.1016/j.jhazmat.2015.08.009,S0304389415006287,,Treatment of methyl orange by nitrogen non-thermal plasma in a corona reactor: The role of reactive nitrogen species,ar,Article,Cadorin B.M.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-30,"December 30, 2015",Journal of Hazardous Materials,03043894,25858,18733336,Journal,300,,,754-764,,,53,0,,,,,
2-s2.0-84930023819,10.4081/jlimnol.2014.1013,,,Decomposition of egeria densa planchon (hydrocharitaceae) in a well oxygenated tropical aquatic ecosystem,ar,Article,Suzuki M.,,Universidade Estadual do Norte Fluminense,Campos dos Goitacazes,Brazil,,,,,2015-12-30,30 December 2015,Journal of Limnology,11295767,29608,,Journal,74,2,,278-285,,,9,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-84920282668,10.3390/ijerph120100335,,25551517,Dental caries and periodontal disease in brazilian children and adolescents with cerebral palsy,ar,Article,Cardoso A.M.R.,,Universidade Estadual da Paraiba,Campina Grande,Brazil,,,,,2015-12-29,29 December 2015,International Journal of Environmental Research and Public Health,16617827,144989,16604601,Journal,12,1,,335-353,,,49,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84953247273,10.17348/era.14.0.453-462,,,The traditional knowledge of quilombola about plants: Does urbanization matter?,ar,Article,Ávila J.V.d.C.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-28,28 December 2015,Ethnobotany Research and Applications,,5300152518,15473465,Journal,14,,,453-462,,,22,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-84940421881,10.1016/j.agee.2015.08.012,S0167880915300566,,Maize crop residue uses and trade-offs on smallholder crop-livestock farms in Zimbabwe: Economic implications of intensification,ar,Article,Rusinamhodzi L.,,Wageningen University & Research;World Agroforestry Centre;CIAT-TSBF Harare,Wageningen;Nairobi;Harare,Netherlands;Kenya;Zimbabwe,,,,,2015-12-27,"December 27, 2015",Agriculture Ecosystems and Environment,01678809,15110,,Journal,214,,,31-45,,,38,0,,,,,
2-s2.0-84940062232,10.1016/j.agee.2015.08.013,S0167880915300578,,Short-term conservation agriculture and biomass-C input impacts on soil C dynamics in a savanna ecosystem in Cambodia,ar,Article,Hok L.,,North Carolina Agricultural and Technical State University;Royal University of Agriculture,Greensboro;Phnom Penh,United States;Cambodia,,,,,2015-12-27,"December 27, 2015",Agriculture Ecosystems and Environment,01678809,15110,,Journal,214,,,54-67,,,54,0,,,,,
2-s2.0-84961792736,10.17348/era.14.0.423-435,,,Ecological apparency hypothesis and plant utility in the semiarid region of Brazil,ar,Article,Guerra N.M.,,Universidade Federal da Paraíba,Joao Pessoa,Brazil,,,,,2015-12-25,25 December 2015,Ethnobotany Research and Applications,,5300152518,15473465,Journal,14,,,423-435,,,5,1,all publisherfree2read,All Open Access Bronze,,,
