eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85112018034,10.1016/j.ces.2021.116934,S0009250921004991,,Modeling of Ring Opening Polymerization: A short review with insights on how to develop the method of moments,re,Review,P. Rosa R.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2021-12-31,31 December 2021,Chemical Engineering Science,00092509,16413,,Journal,246,,116934,,,,14,0,,,,,
2-s2.0-85120379198,10.1021/acs.iecr.1c02831,,,Optimization of Phenol Removal from Industrial Petrochemical Wastewaters by Doehlert Matrix and Factorial Designs,ar,Article,Britto J.M.,,Universidade Federal da Bahia;Braskem S.A.,Salvador;Sao Paulo,Brazil;Brazil,,,,,2021-12-29,29 December 2021,Industrial and Engineering Chemistry Research,08885885,13057,15205045,Journal,60,51,,18781-18790,,,4,0,,,,,
2-s2.0-85119061664,10.1021/acs.iecr.1c02796,,,Catalytic Upgrading of Xylose to Furfuryl Alcohol over Zr-SBA-15,ar,Article,Perez R.F.,,"Instituto Militar de Engenharia;Instituto Nacional de Tecnologia, Rio de Janeiro",Rio de Janeiro;Rio de Janeiro,Brazil;Brazil,,,,,2021-12-29,29 December 2021,Industrial and Engineering Chemistry Research,08885885,13057,15205045,Journal,60,51,,18739-18749,,,8,0,,,,,
2-s2.0-85118178257,10.1021/acs.iecr.1c02803,,,Effect of the Synthesis Method on Physicochemical Properties and Performance of Cu/ZnO/Nb2O5Catalysts for CO2Hydrogenation to Methanol,ar,Article,Santana C.S.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2021-12-29,29 December 2021,Industrial and Engineering Chemistry Research,08885885,13057,15205045,Journal,60,51,,18750-18758,,,15,0,,,,,
2-s2.0-85114853350,10.1021/acs.iecr.1c02188,,,"Experimental and Theoretical Investigations on the Structural, Electronic, and Vibrational Properties of Cs2AgSbCl6 Double Perovskite",ar,Article,Rodrigues J.E.F.S.,,CSIC - Instituto de Ciencia de Materiales de Madrid (ICMM),Madrid,Spain,,,,,2021-12-29,29 December 2021,Industrial and Engineering Chemistry Research,08885885,13057,15205045,Journal,60,51,,18918-18928,,,48,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85121614604,10.1021/acsomega.1c02525,,,"Protein Components of the Arthrodial Membrane Gland in a Neotropical Harvestman (Arachnida, Opiliones)",ar,Article,dos Santos Silva N.F.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2021-12-28,28 December 2021,ACS Omega,,21100828963,24701343,Journal,6,51,,35250-35255,,,2,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85121528797,10.1039/d1nj03597e,,,A thermodynamic relationship and phase transition study involving two polymorphs of sulfamethoxazole: Form I: Vs. form II,ar,Article,De Moura Oliveira C.H.,,Universidade Federal de Alfenas,Alfenas,Brazil,,,,,2021-12-28,28 December 2021,New Journal of Chemistry,11440546,24824,13699261,Journal,45,48,,22839-22852,,,3,0,,,,,
2-s2.0-85120371366,10.1021/acs.jcim.1c01181,,34797679,Fine-Tuning the Polarizable CL&Pol Force Field for the Deep Eutectic Solvent Ethaline,ar,Article,Maglia De Souza R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2021-12-27,27 December 2021,Journal of Chemical Information and Modeling,15499596,130080,1549960X,Journal,61,12,,5938-5947,,,19,0,,,,,
2-s2.0-85113858192,10.1016/j.jiec.2021.08.015,S1226086X21004639,,Environmental protection by the adsorptive elimination of acetaminophen from water: A comprehensive review,ar,Article,Igwegbe C.A.,,Nnamdi Azikiwe University,Awka,Nigeria,,,,,2021-12-25,25 December 2021,Journal of Industrial and Engineering Chemistry,1226086X,144861,22345957,Journal,104,,,117-135,,,79,0,,,,,
2-s2.0-85126632445,10.1201/9781003169130-25,,,Mesoporous silica-based systems for anti-biofouling applications,ch,Book Chapter,Rodrigues S.R.S.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2021-12-24,24 December 2021,Supramolecular Chemistry in Corrosion and Biofouling Protection,,21101081621,,Book,,,,347-358,,,0,0,,,,,
