eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85099140903,10.1103/PhysRevB.102.235170,,,Integrable quantum spin chains with free fermionic and parafermionic spectrum,ar,Article,Alcaraz F.C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2020-12-31,31 December 2020,Physical Review B,24699950,21100874236,24699969,Journal,102,23,235170,,,,20,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85098753422,10.1021/acs.jpcc.0c09573,,,Designing a Multifunctional Magnetic Microtube with Enhanced Conductivity through Local Heterojunction Decoration of CsPbBr3Nanocrystals,ar,Article,Braga H.M.,,Universidade Federal do ABC,Santo Andre,Brazil,,,,,2020-12-31,31 December 2020,Journal of Physical Chemistry C,19327447,5200153123,19327455,Journal,124,52,,28580-28588,,,1,0,,,,,
2-s2.0-85098959622,10.1021/acsami.0c18855,,33326228,Ammonia Storage in Hydrogen Bond-Rich Microporous Polymers,ar,Article,Lima R.J.S.,,Niels Bohr Institutet;Universidade Federal de Campina Grande,Copenhagen;Campina Grande,Denmark;Brazil,,,,,2020-12-30,30 December 2020,ACS Applied Materials and Interfaces,19448244,19700171101,19448252,Journal,12,52,,58161-58169,,,10,0,,,,,
2-s2.0-85090043885,10.1016/j.apsusc.2020.147634,S0169433220323916,,Tartaric-sulphuric acid anodized clad AA2024-T3 post-treated in Ce-containing solutions at different temperatures: Corrosion behaviour and Ce ions distribution,ar,Article,Prada Ramirez O.M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2020-12-30,30 December 2020,Applied Surface Science,01694332,28983,,Journal,534,,147634,,,,27,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85089948509,10.1016/j.jallcom.2020.156564,S0925838820329285,,Low temperature synthesis of high purity nanoscaled BiFeO3 by a fast polymer solution method and their ferromagnetic behavior,ar,Article,Perdomo C.P.F.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2020-12-30,30 December 2020,Journal of Alloys and Compounds,09258388,12325,,Journal,849,,156564,,,,15,0,,,,,
2-s2.0-85089805833,10.1016/j.jallcom.2020.156463,S0925838820328279,,Liquidus projection of the Al–Ti–Zr system,ar,Article,Abreu D.A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2020-12-30,30 December 2020,Journal of Alloys and Compounds,09258388,12325,,Journal,849,,156463,,,,9,0,,,,,
2-s2.0-85089556931,10.1016/j.jallcom.2020.156384,S0925838820327481,,"Unit cell volume reduction of Gd5(Si,Ge)4 nanoparticles controlled by bulk compressibility",ar,Article,Andrade V.M.,,Universidade Estadual de Campinas;Universidade do Porto,Campinas;Porto,Brazil;Portugal,,,,,2020-12-30,30 December 2020,Journal of Alloys and Compounds,09258388,12325,,Journal,849,,156384,,,,3,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85089471689,10.1016/j.jallcom.2020.156657,S0925838820330218,,Preferential site occupancy of Ni ions and oxidation state of Fe ions in the YIG crystal structure obtained by sol-gel method,ar,Article,Caland J.P.,,Universidade Federal do Piauí,Teresina,Brazil,,,,,2020-12-30,30 December 2020,Journal of Alloys and Compounds,09258388,12325,,Journal,849,,156657,,,,48,0,,,,,
2-s2.0-85088920737,10.1016/j.conbuildmat.2020.120325,S0950061820323308,,"Cementitious binders and reclaimed asphalt aggregates for sustainable pavement base layers: Potential, challenges and research needs",ar,Article,Costa J.O.,,Universiteit Antwerpen;Centro Federal de Educacao Tecnologica de Minas Gerais,Antwerpen;Belo Horizonte,Belgium;Brazil,,,,,2020-12-30,30 December 2020,Construction and Building Materials,09500618,24443,,Journal,265,,120325,,,,28,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85088896359,10.1016/j.conbuildmat.2020.120119,S0950061820321243,,Performance of cementitious matrices incorporating concrete floor polishing sludge waste,ar,Article,Araújo Silva L.,,"Instituto Federal de Educação, Ciência e Tecnologia Goiano Campus Rio Verde",Rio Verde,Brazil,,,,,2020-12-30,30 December 2020,Construction and Building Materials,09500618,24443,,Journal,265,,120119,,,,6,0,,,,,
2-s2.0-85088891468,10.1016/j.conbuildmat.2020.120298,S0950061820323035,,Squeeze flow of mortars on brick substrate and its relation with bond strength,ar,Article,Costa E.B.C.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2020-12-30,30 December 2020,Construction and Building Materials,09500618,24443,,Journal,265,,120298,,,,7,0,,,,,
2-s2.0-85088813836,10.1016/j.conbuildmat.2020.120294,S0950061820322996,,Evaluation of the relationship between the fatigue performance of FAM and AC mixtures based on volumetric characteristics and on the S-VECD theory,ar,Article,Osmari P.H.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2020-12-30,30 December 2020,Construction and Building Materials,09500618,24443,,Journal,265,,120294,,,,8,0,,,,,
2-s2.0-85099156478,10.1103/PhysRevB.102.224110,,,Multiferroic bismuth ferrite: Perturbed angular correlation studies on its ferroic α-β Phase transition,ar,Article,Marschick G.,,Technische Universität Wien;Organisation Européenne pour la Recherche Nucléaire,Vienna;Geneva,Austria;Switzerland,,,,,2020-12-29,29 December 2020,Physical Review B,24699950,21100874236,24699969,Journal,102,22,224110,,,,16,1,all publisherhybridgold repository repositoryvor repositoryam,All Open Access Hybrid Gold Green,,,
2-s2.0-85099124189,10.1103/PhysRevB.102.245306,,,Surface relaxation and rumpling of Sn-doped β-Ga2 O3(010),ar,Article,Pancotti A.,,Service de Physique de l'Etat Condensé;Universidade Federal de Jataí,Gif-sur-Yvette;Jatai,France;Brazil,,,,,2020-12-29,29 December 2020,Physical Review B,24699950,21100874236,24699969,Journal,102,24,245306,,,,7,0,,,,,
2-s2.0-85099138281,10.1103/PhysRevB.102.245145,,,Unconventional scaling at non-Hermitian critical points,ar,Article,Arouca R.,,Universiteit Utrecht;Universidade Federal do Rio de Janeiro,Utrecht;Rio de Janeiro,Netherlands;Brazil,,,,,2020-12-28,28 December 2020,Physical Review B,24699950,21100874236,24699969,Journal,102,24,245145,,,,24,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85098567037,10.1103/PhysRevB.102.214513,,,Signatures of triplet correlations in density of states of Ising superconductors,ar,Article,Haim M.,,Hebrew University of Jerusalem,Jerusalem,Israel,,,,,2020-12-28,28 December 2020,Physical Review B,24699950,21100874236,24699969,Journal,102,21,214513,,,,11,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85098284981,10.1039/d0nj03122d,,,Biphosphinic ruthenium complexes as the promising antimicrobial agents,ar,Article,De Sousa A.P.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2020-12-28,28 December 2020,New Journal of Chemistry,11440546,24824,13699261,Journal,44,48,,21318-21325,,,21,0,,,,,
2-s2.0-85098271837,10.1039/d0nj04099a,,,MTOR-mLST8 interaction: Hot spot identification through quantum biochemistry calculations,ar,Article,Santos De Oliveira F.L.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2020-12-28,28 December 2020,New Journal of Chemistry,11440546,24824,13699261,Journal,44,48,,20982-20992,,,4,0,,,,,
2-s2.0-85092529373,10.1016/j.surfcoat.2020.126447,S0257897220311166,,High-velocity plasma spray process using hybrid SiO2 + ZrO2 precursor for deposition of environmental barrier coatings,ar,Article,Miranda F.S.,,Instituto Tecnologico de Aeronautica,Sao Jose dos Campos,Brazil,,,,,2020-12-25,25 December 2020,Surface and Coatings Technology,02578972,24537,,Journal,404,,126447,,,,10,0,,,,,
2-s2.0-85092075642,10.1016/j.surfcoat.2020.126464,S0257897220311336,,Effects of shallow plasma nitriding on the surface topography of gray cast iron specimens,ar,Article,dos Santos Filho D.,,Universidade de São Paulo;General Motors,Sao Paulo;Detroit,Brazil;United States,,,,,2020-12-25,25 December 2020,Surface and Coatings Technology,02578972,24537,,Journal,404,,126464,,,,7,0,,,,,
2-s2.0-85091953456,10.1016/j.surfcoat.2020.126443,S0257897220311129,,Synthesis and characterization of hexamethyldisilane films deposited on stainless steel by plasma-enhanced chemical vapour deposition,ar,Article,Figueroa N.S.,,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2020-12-25,25 December 2020,Surface and Coatings Technology,02578972,24537,,Journal,404,,126443,,,,7,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85089423224,10.1016/j.jallcom.2020.156576,S0925838820329406,,Embedding CoPt magnetic nanoparticles within a phosphate glass matrix,ar,Article,Orives J.R.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2020-12-25,25 December 2020,Journal of Alloys and Compounds,09258388,12325,,Journal,848,,156576,,,,6,0,,,,,
2-s2.0-85098949187,10.1021/acsanm.0c02598,,,Controlling the Morphology of Nanoflakes Obtained by Liquid-Phase Exfoliation: Implications for the Mass Production of 2D Materials,ar,Article,Chacham H.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2020-12-24,24 December 2020,ACS Applied Nano Materials,,21100914527,25740970,Journal,3,12,,12095-12105,,,22,0,,,,,
2-s2.0-85098780179,10.1021/acs.jpcb.0c09446,,33300347,Interaction between charge-regulated metal nanoparticles in an electrolyte solution,ar,Article,Bakhshandeh A.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2020-12-24,24 December 2020,Journal of Physical Chemistry B,15206106,26970,15205207,Journal,124,51,,11762-11770,,,12,2,all repository repositoryam,All Open Access Green,,,
