eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-86000429880,,,,Preface,ed,Editorial,De Mello B.C.E.,,Organizadores do Dossiê “O Urbanismo e Porto Alegre”,Porto,Portugal,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,,,,0,0,,,,,
2-s2.0-85219026770,,,,History and memory of porto alegre - jardim lindÓia district,ar,Article,Bertotto M.R.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,155-172,,,0,0,,,,,
2-s2.0-85218808612,,,,"Road cargo transport, laborand trade union of uruguaiana (Rs) truck employees: 2001-2019",ar,Article,Kapron R.A.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,323-344,,,0,0,,,,,
2-s2.0-85218806657,,,,"Exploring the potential of property tax records on the history of the modernization of an alley in porto alegre, 1897-1924",ar,Article,Machado L.S.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,77-97,,,0,0,,,,,
2-s2.0-85218804590,,,,4th district of porto alegre: A historicalthematical overview of governmental plans and actions of the last three decades (1991 - 2021),ar,Article,Wagner C.,,UNITEC Institute of Technology,Auckland,New Zealand,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,199-238,,,0,0,,,,,
2-s2.0-85218746660,,,,The “reinvention” of the gaÚcha culture: In the soul and in the voice of the cantautores,ar,Article,Curvello A.F.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,303-321,,,0,0,,,,,
2-s2.0-85218740293,,,,Moinhos de ventos’s occupations: Stories of a porto alegre neighborhood in the first 20th century,ar,Article,Dreissig A.H.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,239-265,,,0,0,,,,,
2-s2.0-85214072652,10.4090/juee.2022.v16n2.192204,,,ASSESSMENT OF BIOCONVERSION PERFORMANCE AFTER ALKALINE FERMENTATION PROCESS TO RECOVER BIOGAS AND NUTRIENTS,ar,Article,Ferreira T.S.,,Universidade Estadual da Paraiba,Campina Grande,Brazil,,,,,2022-12-31,31 December 2022,Journal of Urban and Environmental Engineering,,19700186945,19823932,Journal,16,2,,193-204,,,0,0,,,,,
2-s2.0-85174046633,10.4090/juee.2022.v16n2.186192,,,PERFORMANCE OF OVERSIZED PUMPS CONTROLLED BY VARIABLE FREQUENCY DRIVES IN WATER SUPPLY SYSTEMS,ar,Article,Mendonça K.H.,,Universidade Federal da Paraíba,Joao Pessoa,Brazil,,,,,2022-12-31,31 December 2022,Journal of Urban and Environmental Engineering,,19700186945,19823932,Journal,16,2,,186-192,,,0,0,,,,,
2-s2.0-85174037600,10.4090/juee.2023.v16n2.215220,,,BIOCHAR IN WASTEWATER TREATMENT: A SYSTEMATIC MAPPING,ar,Article,Menezes B.L.O.,,Université Fédérale de Sergipe,Sao Cristovao,Brazil,,,,,2022-12-31,31 December 2022,Journal of Urban and Environmental Engineering,,19700186945,19823932,Journal,16,2,,215-220,,,0,0,,,,,
