eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85146990229,10.4072/rbp.2022.4.04,,,"PALEOECOLOGICAL CHARACTERIZATION OF OSTRACODS IN BEACHROCKS FROM THE NORTHERN SECTOR OF THE RIO GRANDE DO SUL COASTAL PLAIN, BRAZIL",ar,Article,Bergue C.T.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-31,31 December 2022,Revista Brasileira De Paleontologia,15197530,19700182346,22361715,Journal,25,4,,292-302,,,2,0,,,,,
2-s2.0-85145607397,10.4072/rbp.2022.4.05,,,"FIRST RECORD OF PLANT MACROFOSSIL FROM THE BOA VISTA FORMATION, TAKUTU BASIN, RORAIMA STATE, BRAZIL",ar,Article,Oliva D.A.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2022-12-31,31 December 2022,Revista Brasileira De Paleontologia,15197530,19700182346,22361715,Journal,25,4,,303-321,,,2,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85145600722,10.4072/rbp.2022.4.01,,,"REVISITING THE SOUTHERNMOST OCCURRENCE OF BRASILICHNIUM ELUSIVUM LEONARDI, 1981 WITH COMMENTS ON THE TETRAPOD TRACK RECORD OF EOLIAN ENVIRONMENTS",ar,Article,Francischini H.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-31,31 December 2022,Revista Brasileira De Paleontologia,15197530,19700182346,22361715,Journal,25,4,,249-254,,,2,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85146305689,10.4324/9781003141198-9,,,"João Pessoa, Brazil",ch,Book Chapter,da Silva G.J.A.,,Universidade Federal da Paraíba,Joao Pessoa,Brazil,,,,,2022-12-30,30 December 2022,Future of the City Centre Global Perspectives,,21101131448,,Book,,,,100-115,,,0,0,,,,,
2-s2.0-85139266650,10.1002/joc.7876,,,Adjustment of extreme wind speed in regional climate downscaling over southwestern South Atlantic,ar,Article,da Silva N.P.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,9994-10008,,,6,0,,,,,
2-s2.0-85139080600,10.1002/joc.7859,,,"A comprehensive analysis of observed and projected climate extremes of temperature and precipitation in Belo Monte Hydropower Plant - eastern Amazon, Brazil",ar,Article,Luiz-Silva W.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,9710-9729,,,4,0,,,,,
2-s2.0-85139067097,10.1002/joc.7867,,,Decadal variability in the austral summer precipitation over the Central Andes: Observations and the empirical-statistical downscaling model,ar,Article,Sulca J.,,Instituto Geofisico del Peru,Lima,Peru,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,9836-9864,,,6,0,,,,,
2-s2.0-85137579861,10.1002/joc.7831,,,Climatology of heatwaves in South America identified through ERA5 reanalysis data,ar,Article,de Araújo G.R.G.,,Instituto Nacional de Pesquisas Espaciais,Sao Jose dos Campos,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,9430-9448,,,5,0,,,,,
2-s2.0-85137540092,10.1002/joc.7847,,,Multiyear La Niña effects on the precipitation in South America,ar,Article,Lopes A.B.,,Instituto Nacional de Pesquisas Da Amazonia,Manaus,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,9567-9582,,,20,0,,,,,
2-s2.0-85135831774,10.1002/joc.7823,,,A climatological study of fog in Turkey,ar,Article,Baltaci H.,,Gebze Teknik Üniversitesi,Gebze,Turkey,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,9344-9356,,,2,0,,,,,
2-s2.0-85134761641,10.1002/joc.7804,,,Changes in rainfall patterns in southern Brazil over 1961–2020 period detected by rain gauge data,ar,Article,Pittol Martini L.C.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,9101-9114,,,3,0,,,,,
2-s2.0-85133971570,10.1002/joc.7773,,,"Projected climate change impacts on groundwater recharge in the Urucuia aquifer system, Brazil",ar,Article,Pereira B.H.F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,8822-8838,,,9,0,,,,,
2-s2.0-85133729023,10.1002/joc.7782,,,Assessing extreme precipitation from a regional climate model in different spatial–temporal scales: A hydrological perspective in South America,ar,Article,Brêda J.P.L.F.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,8904-8927,,,10,0,,,,,
2-s2.0-85133160789,10.1002/joc.7755,,,Relationship between interhemispheric Rossby wave propagation and South Atlantic convergence zone during La Niña years,ar,Article,Braga H.A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,8652-8664,,,10,0,,,,,
2-s2.0-85132893624,10.1002/joc.7759,,,Assessment of dry and heavy rainfall days and their projected changes over Northeast Brazil in Coupled Model Intercomparison Project Phase 6 models,ar,Article,de Medeiros F.J.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,8665-8686,,,10,0,,,,,
2-s2.0-85131306877,10.1002/joc.7708,,,Performance assessment of Coupled Model Intercomparison Project Phase 5 models in tropical South America using TOPSIS-based method,ar,Article,da Silva M.L.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,8290-8312,,,1,0,,,,,
2-s2.0-85131101914,10.1002/joc.7731,,,New improved Brazilian daily weather gridded data (1961–2020),ar,Article,Xavier A.C.,,Universidade Federal do Espírito Santo,Vitoria,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,8390-8404,,,105,0,,,,,
2-s2.0-85130921452,10.1002/joc.7701,,,"Long-term meteorological drought characterization in the São Francisco watershed, Brazil: A climatic water balance approach",ar,Article,Mutti P.R.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2022-12-30,30 December 2022,International Journal of Climatology,08998418,13507,10970088,Journal,42,16,,8162-8183,,,8,0,,,,,
2-s2.0-85145181878,10.1029/2022GL101482,,,Close View of the Lightning Attachment Process Unveils the Streamer Zone Fine Structure,ar,Article,Saba M.M.F.,,Instituto Nacional de Pesquisas Espaciais,Sao Jose dos Campos,Brazil,,,,,2022-12-28,28 December 2022,Geophysical Research Letters,00948276,27962,19448007,Journal,49,24,e2022GL101482,,,,24,0,,,,,
2-s2.0-85145171753,10.1029/2022GL101214,,,Climatic Asynchrony and Hydrologic Inefficiency Explain the Global Pattern of Water Availability,ar,Article,Jawitz J.W.,,University of Florida,Gainesville,United States,,,,,2022-12-28,28 December 2022,Geophysical Research Letters,00948276,27962,19448007,Journal,49,24,e2022GL101214,,,,5,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85139710773,10.1002/nag.3452,,,Two-invariant modular implicit plasticity solver framework for geomechanical simulators,ar,Article,Santos E.S.R.,,Petrobras,Rio de Janeiro,Brazil,,,,,2022-12-25,25 December 2022,International Journal for Numerical and Analytical Methods in Geomechanics,03639061,16214,10969853,Journal,46,18,,3310-3341,,,1,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85174042816,10.4324/9781003311171-14,,,Dialogue of knowledge for the assessment of the impacts of the oil spill disaster on the Brazilian coast in 2019,ch,Book Chapter,Machado L.O.R.,,Institute for Studies in Collective Health (IESC/UFRJ),,Brazil,,,,,2022-12-23,23 December 2022,Transdisciplinary Marine Research Bridging Science and Society,,21101182774,,Book,,,,206-224,,,0,0,,,,,
