eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85146258573,10.1039/d2ta07196g,,,Recent advances in Ru-based electrocatalysts for oxygen evolution reaction,re,Review,Ying J.,,Sun Yat-Sen University,Guangzhou,China,,,,,2022-12-29,29 December 2022,Journal of Materials Chemistry A,20507488,21100232403,20507496,Journal,11,4,,1634-1650,,,104,0,,,,,
2-s2.0-85144564847,10.1021/acsaem.2c03474,,,Efficient Ti3C2TxMXene/TiO2Hybrid Photoanodes for Dye-Sensitized Solar Cells,ar,Article,Lemos H.G.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho"";Universidade Federal do ABC",Sao Paulo;Santo Andre,Brazil;Brazil,,,,,2022-12-26,26 December 2022,ACS Applied Energy Materials,,21100904205,25740962,Journal,5,12,,15928-15938,,,33,0,,,,,
2-s2.0-85144297861,10.1016/j.jclepro.2022.135185,S095965262204759X,,A review of medicines reuse: Thematic analysis and metaphors of return economies,re,Review,Viegas C.V.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-25,25 December 2022,Journal of Cleaner Production,09596526,19167,,Journal,381,,135185,,,,4,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85142885951,10.1016/j.jclepro.2022.135126,S095965262204700X,,Tackling climate change through circular economy in cities,ar,Article,Bellezoni R.A.,,Fundacao Getulio Vargas;Center for Territorial Intelligence (Centro de Inteligência Territorial – CIT,Rio de Janeiro;Belo Horizonte,Brazil;Brazil,,,,,2022-12-25,25 December 2022,Journal of Cleaner Production,09596526,19167,,Journal,381,,135126,,,,25,0,,,,,
2-s2.0-85142202087,10.1016/j.jclepro.2022.135179,S0959652622047539,,Integrated sugarcane biorefinery for first- and second-generation bioethanol production using imidazole pretreatment,ar,Article,Valladares-Diestra K.K.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2022-12-25,25 December 2022,Journal of Cleaner Production,09596526,19167,,Journal,381,,135179,,,,17,0,,,,,
2-s2.0-85143861227,10.1021/acs.jpcc.2c05702,,,Strain Tuning in Graded SiGe on Insulator: Interplay between Local Concentration and Nonmonotonic Lattice Evolution after Ge Condensation,ar,Article,Rodrigues-Junior G.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2022-12-22,22 December 2022,Journal of Physical Chemistry C,19327447,5200153123,19327455,Journal,126,50,,21368-21374,,,2,0,,,,,
2-s2.0-85146088501,10.1039/d2me00170e,,,In vitro neutralisation of Zika virus by an engineered protein targeting the viral envelope fusion loop,ar,Article,Viana I.F.T.,,Fundacao Oswaldo Cruz,Rio de Janeiro,Brazil,,,,,2022-12-20,20 December 2022,Molecular Systems Design and Engineering,,21100853806,20589689,Journal,8,4,,516-526,,,3,0,,,,,
2-s2.0-85141926328,10.1016/j.jclepro.2022.135091,S0959652622046650,,Linking sustainability and spirituality: A preliminary assessment in pursuit of a sustainable and ethically correct world,ar,Article,Leal Filho W.,,Manchester Metropolitan University;Hochschule für Angewandte Wissenschaften Hamburg,Manchester;Hamburg,United Kingdom;Germany,,,,,2022-12-20,20 December 2022,Journal of Cleaner Production,09596526,19167,,Journal,380,,135091,,,,20,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85141919021,10.1016/j.jclepro.2022.135112,S0959652622046868,,Adsorption potential for the concentration and recovery of rare earth metals from NdFeB magnet scrap in the hydrometallurgical route: A review in a circular economy approach,re,Review,Brião G.d.V.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2022-12-20,20 December 2022,Journal of Cleaner Production,09596526,19167,,Journal,380,,135112,,,,30,0,,,,,
2-s2.0-85141798792,10.1016/j.jclepro.2022.134939,S0959652622045127,,Prospects for a circular bioeconomy in urban ecosystems: Proposal for a theoretical framework,ar,Article,Paes L.A.B.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2022-12-20,20 December 2022,Journal of Cleaner Production,09596526,19167,,Journal,380,,134939,,,,8,0,,,,,
