eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85077390886,10.3390/en13010159,,,Voltage regulation planning for distribution networks using multi-scenario three-phase optimal power flow,ar,Article,Baran A.R.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2019-12-29,29 December 2019,Energies,,62932,19961073,Journal,13,1,159,,,,9,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85076778804,10.1021/acs.jpcc.9b10851,,,"Compositional Optimization of Emission Properties for Rare-Earth Doped Fluoride Phosphate Glasses: Structural Investigations via NMR, EPR, and Optical Spectroscopies",ar,Article,Galleani G.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-26,26 December 2019,Journal of Physical Chemistry C,19327447,5200153123,19327455,Journal,123,51,,31219-31231,,,16,0,,,,,
2-s2.0-85072562909,10.1016/j.applthermaleng.2019.114405,S1359431119311214,,Experimental test of the parabolic trough solar collectors of the first demonstration testing facility of Brazil using the QDT model,ar,Article,Neto J.H.M.,,Centro Federal de Educacao Tecnologica de Minas Gerais,Belo Horizonte,Brazil,,,,,2019-12-25,25 December 2019,Applied Thermal Engineering,13594311,13688,,Journal,163,,114405,,,,2,0,,,,,
2-s2.0-85099353136,10.1109/ICIET48527.2019.9290601,,,"A novel method to predict water quality resilience using deep reinforcement learning in Saõ Paulo, Brazil",cp,Conference Paper,Hasan M.M.,,Daffodil International University,Dhaka,Bangladesh,,,,,2019-12-23,23 December 2019,Iciet 2019 2nd International Conference on Innovation in Engineering and Technology,,21101033897,,Conference Proceeding,,,9290601,,,,1,0,,,,,
2-s2.0-85076749605,10.1021/acsaem.9b01433,,,"First-Principles Exploration of Two-Dimensional Transition Metal Dichalcogenides Based on Fe, Co, Ni, and Cu Groups and Their van der Waals Heterostructures",ar,Article,Besse R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-23,23 December 2019,ACS Applied Energy Materials,,21100904205,25740962,Journal,2,12,,8491-8501,,,39,0,,,,,
2-s2.0-85081665296,10.1088/1748-9326/ab5eb1,,,Optimal strategies for ecosystem services provision in Amazonian production forests,ar,Article,Piponiot C.,,CNRS Centre National de la Recherche Scientifique;Université de Montpellier,Paris;Montpellier,France;France,,,,,2019-12-20,20 December 2019,Environmental Research Letters,17489318,5200152632,17489326,Journal,14,12,124090,,,,22,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85072300952,10.1016/j.jclepro.2019.118383,S0959652619332536,,Systemic indicator of sustainable development: Proposal and application of a framework,ar,Article,Eustachio J.H.P.P.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-20,20 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,241,,118383,,,,68,0,,,,,
2-s2.0-85072169790,10.1016/j.jclepro.2019.118284,S0959652619331543,,A new approach using an open-source low cost system for monitoring and controlling biogas production from dairy wastewater,ar,Article,Cruz I.A.,,Universidade Tiradentes,Aracaju,Brazil,,,,,2019-12-20,20 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,241,,118284,,,,22,0,,,,,
2-s2.0-85072162348,10.1016/j.jclepro.2019.118346,S0959652619332160,,Framework proposal for the environmental impact assessment of universities in the context of Green IT,ar,Article,Marques C.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2019-12-20,20 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,241,,118346,,,,25,0,,,,,
2-s2.0-85075974075,10.1021/acssuschemeng.9b04931,,,Enhancing the Biocatalytic Activity of l -Asparaginase Using Aqueous Solutions of Cholinium-Based Ionic Liquids,ar,Article,Magri A.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2019-12-16,16 December 2019,ACS Sustainable Chemistry and Engineering,,21100248891,21680485,Journal,7,24,,19720-19731,,,16,0,,,,,
2-s2.0-85074421108,10.1016/j.enconman.2019.112219,S0196890419312257,,Thermal performance of a novel flat thermosyphon for avionics thermal management,ar,Article,Junior A.A.M.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2019-12-15,15 December 2019,Energy Conversion and Management,01968904,29372,,Journal,202,,112219,,,,37,0,,,,,
2-s2.0-85074420231,10.1016/j.energy.2019.116305,S0360544219320006,,Simulation and optimization of a continuous biodiesel plant using nonlinear programming,ar,Article,Alvarães A.d.O.,,Universidade Federal Fluminense,Niteroi,Brazil,,,,,2019-12-15,15 December 2019,Energy,03605442,29348,,Journal,189,,116305,,,,9,0,,,,,
2-s2.0-85074249253,10.1016/j.enconman.2019.112195,S0196890419312014,,Technical analysis of a hybrid solid oxide fuel cell/gas turbine cycle,ar,Article,Leal E.M.,,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,,,,,2019-12-15,15 December 2019,Energy Conversion and Management,01968904,29372,,Journal,202,,112195,,,,37,0,,,,,
2-s2.0-85072794834,10.1016/j.energy.2019.116188,S0360544219318833,,Exergoenvironmental results of a eucalyptus biomass-fired power plant,ar,Article,Cavalcanti E.J.C.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2019-12-15,15 December 2019,Energy,03605442,29348,,Journal,189,,116188,,,,36,0,,,,,
2-s2.0-85072218948,10.1016/j.fuel.2019.116158,S0016236119315121,,Time-domain NMR: A novel analytical method to quantify adulteration of ethanol fuel with methanol,ar,Article,Kock F.V.C.,,Universidade Federal de São Carlos;Engineering School of São Carlos,Sao Carlos;Sao Carlos,Brazil;Brazil,,,,,2019-12-15,15 December 2019,Fuel,00162361,16313,,Journal,258,,116158,,,,13,0,,,,,
2-s2.0-85072203782,10.1016/j.fuel.2019.116196,S0016236119315509,,Influence of solvent solubility parameter on the performance of EVA copolymers as pour point modifiers of waxy model-systems,ar,Article,Alves B.F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2019-12-15,15 December 2019,Fuel,00162361,16313,,Journal,258,,116196,,,,43,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85076944541,10.3390/en12244757,,,Analysis of the electrical quantities measured by revenue meters under different voltage distortions and the influences on the electrical energy billing,ar,Article,Da Silva R.P.B.,,Universidade Estadual de Campinas;Syddansk Universitet,Campinas;Odense,Brazil;Denmark,,,,,2019-12-13,13 December 2019,Energies,,62932,19961073,Journal,12,24,en12244757,,,,8,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85071728137,10.1016/j.jclepro.2019.118203,S0959652619330732,,Environmental and energetic effects of cleaner production scenarios on the Sodium Lauryl Ether Sulfate production chain,ar,Article,Nogueira A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-10,10 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,240,,118203,,,,7,0,,,,,
2-s2.0-85071721052,10.1016/j.jclepro.2019.118152,S0959652619330227,,Environmental sustainability for highways operation: Comparative analysis of plastic and steel screen anti-glare systems,ar,Article,Cherubini E.,,EnCiclo Soluções Sustentáveis,Florianopolis,Brazil,,,,,2019-12-10,10 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,240,,118152,,,,8,0,,,,,
2-s2.0-85071717472,10.1016/j.jclepro.2019.118215,S0959652619330859,,Characterization flowchart for assessing the potential reuse of excavation soils in Sao Paulo city,ar,Article,Kataguiri K.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-10,10 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,240,,118215,,,,34,0,,,,,
2-s2.0-85071671884,10.1016/j.jclepro.2019.118243,S0959652619331130,,Is the success of small-scale photovoltaic solar energy generation achievable in Brazil?,re,Review,Rigo P.D.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2019-12-10,10 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,240,,118243,,,,65,0,,,,,
2-s2.0-85071632806,10.1016/j.jclepro.2019.118197,S0959652619330677,,"Studies on dye biosorption enhancement by chemically modified Fucus vesiculosus, Spirulina maxima and Chlorella pyrenoidosa algae",ar,Article,Lebron Y.,,Pontificia Universidade Catolica de Minas Gerais,Belo Horizonte,Brazil,,,,,2019-12-10,10 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,240,,118197,,,,53,0,,,,,
2-s2.0-85071536791,10.1016/j.jclepro.2019.118220,S0959652619330902,,Green liquor dregs and slaker grits residues characterization of a pulp and paper mill for future application on ceramic products,ar,Article,Ribeiro dos Santos V.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2019-12-10,10 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,240,,118220,,,,32,0,,,,,
2-s2.0-85071416232,10.1016/j.jclepro.2019.118005,S0959652619328756,,Does sugarcane vinasse composition variability affect the bioenergy yield in anaerobic systems? A dual kinetic-energetic assessment,ar,Article,Santos P.S.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-10,10 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,240,,118005,,,,36,0,,,,,
