eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85077171771,10.1021/acs.langmuir.9b02173,,31809055,Probing the Formation of Wormlike Micelles Formed by Cationic Surfactant with Chlorobenzoate Derivatives,ar,Article,Jora M.Z.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2019-12-31,31 December 2019,Langmuir,07437463,26987,15205827,Journal,35,52,,17046-17053,,,10,0,,,,,
2-s2.0-85075452615,10.1016/j.tsf.2019.137630,S0040609019306571,,Characterization of polycrystalline In(y)Al(x)Sb(1-x-y) films deposited by magnetron sputtering,ar,Article,Bolzan C.A.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2019-12-31,31 December 2019,Thin Solid Films,00406090,12347,,Journal,692,,137630,,,,5,0,,,,,
2-s2.0-85075382520,10.1016/j.tsf.2019.137585,S0040609019306133,,Solvent-free and large area compatible deposition of methylammonium lead bromide perovskite by close space sublimation and its application in PIN diodes,ar,Article,Higgins M.,,The University of Texas at Dallas,Richardson,United States,,,,,2019-12-31,31 December 2019,Thin Solid Films,00406090,12347,,Journal,692,,137585,,,,4,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85074458157,10.1016/j.tsf.2019.137536,S0040609019305644,,Profiling As plasma doped Si/SiO2 with molecular ions,ar,Article,Trombini H.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2019-12-31,31 December 2019,Thin Solid Films,00406090,12347,,Journal,692,,137536,,,,3,0,,,,,
2-s2.0-85074134049,10.1016/j.tsf.2019.137608,S0040609019306364,,Effects of electric field and temperature on the shape of chlorophyll aggregates in casting films,ar,Article,Pedro G.d.C.,,Universidade Federal de Mato Grosso,Cuiaba,Brazil,,,,,2019-12-31,31 December 2019,Thin Solid Films,00406090,12347,,Journal,692,,137608,,,,3,0,,,,,
2-s2.0-85071848686,10.1016/j.apsusc.2019.143666,S0169433219324638,,Evaluation of thermal properties of thin films by IR radiometry using a comprehensive set of Zr-O-N thin films,ar,Article,da Silva-Oliveira C.I.,,Universidade do Minho,Braga,Portugal,,,,,2019-12-31,31 December 2019,Applied Surface Science,01694332,28983,,Journal,498,,143666,,,,1,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85077916718,10.1103/PhysRevD.100.114041,,,Radial oscillations of quark stars from perturbative QCD,ar,Article,Jiménez J.C.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2019-12-30,30 December 2019,Physical Review D,24700010,21100779241,24700029,Journal,100,11,114041,,,,17,1,all publisherhybridgold repository repositoryam,All Open Access Hybrid Gold Green,,,
2-s2.0-85077516502,10.1063/1.5137808,,,Chern-Simons-Higgs model as a theory of protein molecules,ar,Article,Melnikov D.,,Universidade Federal do Rio Grande do Norte;Alikhanov Institute for Theoretical and Experimental Physics,Natal;Moscow,Brazil;Russian Federation,,,,,2019-12-28,28 December 2019,Journal of Applied Physics,00218979,28132,10897550,Journal,126,24,244701,,,,2,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85077392190,10.1063/1.5126245,,,Analytical proof of Schottky's conjecture for multi-stage field emitters,ar,Article,De Carvalho Neto E.M.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2019-12-28,28 December 2019,Journal of Applied Physics,00218979,28132,10897550,Journal,126,24,244502,,,,8,0,,,,,
2-s2.0-85077872171,10.1063/1.5135866,,,Evidences of the participation of excited states in the positronium formation mechanism in Sm1- xEux(dpm)3 and Gd1- xEux(dpm)3 solid solutions,cp,Conference Paper,Fulgêncio F.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2019-12-27,27 December 2019,Aip Conference Proceedings,0094243X,26916,15517616,Conference Proceeding,2182,,050023,,,,0,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85077846451,10.1063/1.5135872,,,"Luminescence and positron spectroscopies studies of Eu3+ complexes containing tris (2,2,6,6-tetramethyl- 3,5-heptanedionate) and 2-pyrrolidone as ligands",cp,Conference Paper,Fulgêncio F.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2019-12-27,27 December 2019,Aip Conference Proceedings,0094243X,26916,15517616,Conference Proceeding,2182,,050029,,,,1,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85077355661,10.1103/PhysRevE.100.062504,,31962530,Adsorption of two-dimensional polymers with two- A nd three-body self-interactions,ar,Article,Rodrigues N.T.,,Universidade Federal de Vicosa,Vicosa,Brazil,,,,,2019-12-27,27 December 2019,Physical Review E,24700045,21100855841,24700053,Journal,100,6,062504,,,,3,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85077156726,10.1103/PhysRevA.100.063845,,,Anderson localization of light in dimension d-1,ar,Article,Máximo C.E.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2019-12-27,27 December 2019,Physical Review A,24699926,21100874237,24699934,Journal,100,6,063845,,,,5,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85073209962,10.1016/j.physleta.2019.126031,S0375960119309144,,Comment on “Convergence towards asymptotic state in 1-D mappings: A scaling investigation” [Phys. Lett. A 379 (18–19) (2015) 1246–1250],no,Note,Girardi-Schappo M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-27,27 December 2019,Physics Letters Section A General Atomic and Solid State Physics,03759601,29464,,Journal,383,36,126031,,,,5,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85073507154,10.1016/j.surfcoat.2019.125067,S0257897219310588,,Influence of the electrical parameters of the anodizing PEO process on wear and corrosion resistance of niobium,ar,Article,Quintero D.,,Universidad de Antioquia,Medellin,Colombia,,,,,2019-12-25,25 December 2019,Surface and Coatings Technology,02578972,24537,,Journal,380,,125067,,,,27,0,,,,,
2-s2.0-85077505878,10.1103/PhysRevB.100.245430,,,Quantization of spin Hall conductivity in two-dimensional topological insulators versus symmetry and spin-orbit interaction,ar,Article,Matusalem F.,,Instituto Tecnologico de Aeronautica,Sao Jose dos Campos,Brazil,,,,,2019-12-24,24 December 2019,Physical Review B,24699950,21100874236,24699969,Journal,10,24,245430,,,,35,2,all repository repositoryam,All Open Access Green,,,
