eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85077198042,10.1021/acsomega.9b03157,,,Exploring the Potentiality of Natural Products from Essential Oils as Inhibitors of Odorant-Binding Proteins: A Structure- And Ligand-Based Virtual Screening Approach to Find Novel Mosquito Repellents,ar,Article,Da Costa K.S.,,Universidade Federal do Oeste do Pará,Santarem,Brazil,,,,,2019-12-31,31 December 2019,ACS Omega,,21100828963,24701343,Journal,4,27,,22475-22486,,,79,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85072861042,10.1016/j.ces.2019.115244,S0009250919307341,,"Hydrolysis of acetic anhydride: In situ, real-time monitoring using NIR and UV–Vis spectroscopy",ar,Article,Torraga M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-31,31 December 2019,Chemical Engineering Science,00092509,16413,,Journal,210,,115244,,,,9,0,,,,,
2-s2.0-85077458495,10.3390/ijms21010196,,31892140,Immediate and Late Effects of Early Weaning on Rat Gastric Cell Differentiation,ar,Article,Teles Silva M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-27,27 December 2019,International Journal of Molecular Sciences,,25879,14220067,Journal,21,1,,,,,3,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85076798628,10.1021/acsomega.9b03044,,,Controlling Nitrogen Oxide (NOx) Emissions from Exothermic Nitrogen Generation Systems for Application in Subsea Environments,ar,Article,Bispo F.J.S.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2019-12-24,24 December 2019,ACS Omega,,21100828963,24701343,Journal,4,26,,21985-21992,,,2,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85076794484,10.1021/acsomega.9b03167,,,New 99mTc-Labeled Digitoxigenin Derivative for Cancer Cell Identification,ar,Article,Munkert J.,,Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,Germany,,,,,2019-12-24,24 December 2019,ACS Omega,,21100828963,24701343,Journal,4,26,,22048-22056,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85076780183,10.1021/acsomega.9b03244,,,Mechanisms of Photosensitized Lipid Oxidation and Membrane Permeabilization,ar,Article,Bacellar I.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-24,24 December 2019,ACS Omega,,21100828963,24701343,Journal,4,26,,21636-21646,,,111,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85076770516,10.1021/acsomega.9b02512,,,P-MAPA and IL-12 Differentially Regulate Proteins Associated with Ovarian Cancer Progression: A Proteomic Study,ar,Article,Júnior L.A.L.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2019-12-24,24 December 2019,ACS Omega,,21100828963,24701343,Journal,4,26,,21761-21777,,,10,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85076749605,10.1021/acsaem.9b01433,,,"First-Principles Exploration of Two-Dimensional Transition Metal Dichalcogenides Based on Fe, Co, Ni, and Cu Groups and Their van der Waals Heterostructures",ar,Article,Besse R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-23,23 December 2019,ACS Applied Energy Materials,,21100904205,25740962,Journal,2,12,,8491-8501,,,39,0,,,,,
2-s2.0-85077355660,10.3389/fbioe.2019.00421,,,Electrospun Nanofibrous Poly (Lactic Acid)/Titanium Dioxide Nanocomposite Membranes for Cutaneous Scar Minimization,ar,Article,Marsi T.C.O.,,Universidade do Vale do Paraiba,Sao Jose dos Campos,Brazil,,,,,2019-12-20,20 December 2019,Frontiers in Bioengineering and Biotechnology,,21100835954,22964185,Journal,7,,421,,,,15,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85076222910,10.1002/chem.201904149,,,gem-Dichlorocyclopropanation of Dicarbonyl Derivatives,ar,Article,Batista G.,,Universidade Federal de Juiz de Fora,Juiz de Fora,Brazil,,,,,2019-12-20,20 December 2019,Chemistry A European Journal,09476539,23392,15213765,Journal,25,72,,16555-16563,,,6,0,,,,,
2-s2.0-85073677662,10.1016/j.electacta.2019.135013,S0013468619318845,,Effects of coupling hybrid processes on the treatment of wastewater containing a commercial mixture of diuron and hexazinone herbicides,ar,Article,Souza F.L.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-20,20 December 2019,Electrochimica Acta,00134686,25181,,Journal,328,,135013,,,,28,0,,,,,
2-s2.0-85073110212,10.1016/j.colsurfa.2019.124012,S0927775719310039,,Sulfated tin oxide with macro- and mesopores controlled using an integrated sol-gel and surfactant template route,ar,Article,Alves-Rosa M.A.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2019-12-20,20 December 2019,Colloids and Surfaces A Physicochemical and Engineering Aspects,09277757,26589,18734359,Journal,583,,124012,,,,6,0,,,,,
2-s2.0-85073006483,10.1016/j.colsurfa.2019.123915,S0927775719309033,,Green synthesis of zirconia nanoparticles based on Euclea natalensis plant extract: Optimization of reaction conditions and evaluation of adsorptive properties,ar,Article,da Silva A.F.V.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2019-12-20,20 December 2019,Colloids and Surfaces A Physicochemical and Engineering Aspects,09277757,26589,18734359,Journal,583,,123915,,,,77,0,,,,,
2-s2.0-85072740837,10.1016/j.jbiotec.2019.09.012,S0168165619308600,31545973,On the expression of recombinant Cas9 protein in E. coli BL21(DE3) and BL21(DE3) Rosetta strains,ar,Article,Carmignotto G.P.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-20,20 December 2019,Journal of Biotechnology,01681656,16078,18734863,Journal,306,,,62-70,,,29,0,,,,,
2-s2.0-85072251014,10.1016/j.colsurfa.2019.123970,S0927775719309604,,Alginate-cellulose biopolymeric beads as efficient vehicles for encapsulation and slow-release of herbicide,ar,Article,Nörnberg A.B.,,Universidade Federal de Pelotas,Pelotas,Brazil,,,,,2019-12-20,20 December 2019,Colloids and Surfaces A Physicochemical and Engineering Aspects,09277757,26589,18734359,Journal,583,,123970,,,,33,0,,,,,
2-s2.0-85072248061,10.1016/j.colsurfa.2019.123879,S0927775719308672,,"Encapsulation of clove oil in nanostructured lipid carriers from natural waxes: Preparation, characterization and in vitro evaluation of the cholinesterase enzymes",ar,Article,de Meneses A.C.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2019-12-20,20 December 2019,Colloids and Surfaces A Physicochemical and Engineering Aspects,09277757,26589,18734359,Journal,583,,123879,,,,34,2,all repository repositoryvor,All Open Access Green,,,
