eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85186810385,10.1515/9783110985467-005,,,Synthesis of bioactive o-heterocycles under grinding conditions,ch,Book Chapter,Durga Nageswar Y.V.,,,,,,,,,2023-12-31,31 December 2023,Solvent Free Synthesis Bioactive Heterocycles,,21101205280,,Book,,,,101-118,,,1,0,,,,,
2-s2.0-85182614564,10.1515/9783110985313-008,,,Synthesis of various bioactive tetrazoles via one-pot multicomponent click reactions,ch,Book Chapter,Nageswar Y.V.D.,,Indian Institute of Chemical Technology,Hyderabad,India,,,,,2023-12-31,31 December 2023,Multicomponent Synthesis Bioactive Heterocycles,,21101196714,,Book,,,,305-335,,,0,0,,,,,
2-s2.0-85182796217,10.1039/d3nj04608g,,,"Synthesis, characterization, and biological evaluation of hybrid copper(ii) complexes containing azole drugs and planar ligands against neglected diseases",ar,Article,de Azevedo-França J.A.,,Universidade Federal de Juiz de Fora,Juiz de Fora,Brazil,,,,,2023-12-30,30 December 2023,New Journal of Chemistry,11440546,24824,13699261,Journal,48,6,,2515-2526,,,4,0,,,,,
2-s2.0-85182352801,10.1039/d3nj04945k,,,Unraveling ligand exchange reactions in linear neutral Au(i) and Cu(i) N-heterocyclic carbene complexes for biological applications,ar,Article,Rodrigues G.C.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2023-12-27,27 December 2023,New Journal of Chemistry,11440546,24824,13699261,Journal,48,5,,2040-2047,,,4,0,,,,,
2-s2.0-85181037867,10.1021/acs.iecr.3c03340,,,Visualization and Quantification of Mobility Reduction in Porous Media Flow Associated with Pore Blocking by Emulsion Drops,ar,Article,de Amorim C.,,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2023-12-27,27 December 2023,Industrial and Engineering Chemistry Research,08885885,13057,15205045,Journal,62,51,,22093-22102,,,3,0,,,,,
2-s2.0-85183659211,10.1039/d3ay01737k,,38189175,Metabolomic approaches to explore chemodiversity in seeds of guaraná (Paullinia cupana) using UPLC-QTOF-MSE and NMR analysis,ar,Article,de Aquino Gondim T.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2023-12-26,26 December 2023,Analytical Methods,17599660,19700175229,17599679,Journal,16,8,,1158-1174,,,2,0,,,,,
2-s2.0-85181088492,10.1021/acsomega.3c06456,,,Modeling Self-Sealing Mechanisms in Fractured Carbonates Induced by CO2 Injection in Saline Aquifers,ar,Article,Barbosa Machado M.V.,,Petrobras,Rio de Janeiro,Brazil,,,,,2023-12-26,26 December 2023,ACS Omega,,21100828963,24701343,Journal,8,51,,48925-48937,,,11,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85180093558,10.1021/acsomega.3c06927,,,"Fibrillary Arrangement of Elongated, Almost Parallel Aggregates of Hydrophobic and Hydrophilic Domains Forming the Nafion Surface Structure Improved Contrast Atomic Force Microscopy Images",ar,Article,Teschke O.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2023-12-26,26 December 2023,ACS Omega,,21100828963,24701343,Journal,8,51,,49073-49079,,,2,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85180075454,10.1021/acsomega.3c05339,,,Coinoculation with Growth-Promoting Bacteria Increases the Efficiency of Nitrogen Use by Irrigated Rice,ar,Article,Turino Mattos M.L.,,Embrapa Clima Temperado,Pelotas,Brazil,,,,,2023-12-26,26 December 2023,ACS Omega,,21100828963,24701343,Journal,8,51,,48719-48727,,,2,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85180786845,10.1021/acs.jcim.3c01824,,38143420,Editorial: Editing DNA and RNA through Computations,ed,Editorial,Palermo G.,,Marlan and Rosemary Bourns College of Engineering,Riverside,United States,,,,,2023-12-25,25 December 2023,Journal of Chemical Information and Modeling,15499596,130080,1549960X,Journal,63,24,,7603-7604,,,0,0,,,,,
